"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"921",9,"SIA/KL/INFRA2/404656/2022","2140/EC1/2022/SEIAA","Environmental Clearance for the Proposed “City Side Development” Project at Village Pettah, Thiruvananthapuram Municipal Corporation, Taluk & District, Kerala to be developed by M/s Adani Airport Holdings Limited","ADANI AIRPORT HOLDINGS LIMITED","Agenda Uploaded by SEAC","EC",NA
"922",10,"SIA/KL/MIN/416051/2023","2219/EC3/2023/SEIAA","GRANITE BUILDING STONE QUARRY OF MR. A. H. SHERIFF","ATTUKKATTIL SHERIFF","Awaiting EC","EC",NA
"923",6,"SIA/KL/MIN/435820/2023","2353/EC4/2023/SEIAA","Laterite Building Stone Quarry of Ajikumar ATV","AJIKUMAR VEETIL","Request for withdraw","EC",NA
"924",7,"SIA/KL/MIN/434215/2023","2480/EC1/2023/SEIAA","Laterite Building Stone Quarry of Charls M P","LATERITE BUILDING STONE QUARRY OF CHARLS M P","Accepted By SEAC","EC",NA
"925",8,"SIA/KL/MIN/454516/2023","","Laterite Building Stone Quarry of Mr. Nassar .EL","ELENCHIL NASSAR","Under examination of SEIAA","EC",NA
"926",9,"SIA/KL/MIN/431975/2023","2378/EC4/2023/SEIAA","Ordinary Earth Removal Project Of  Shri. Eliyas","ELIAS MATHAI","Agenda Uploaded by SEAC","EC",NA
"927",2,"SIA/KL/MIN/144310/2020","1725/EC2/2020/SEIAA","GRANITE BUILDING STONE QUARRY OF MR. RAJAN V V","GRANITE BUILDING STONE QUARRY OF MR RAJAN VV","Delisted","EC",NA
"928",3,"SIA/KL/MIN/198708/2021","","Laterite Building Stone of Biju. K .Ayyappan","LATERITE BUILDING STONE QUERRY OF BIJU K AYYAPPAN","Delisted","EC",NA
"929",6,"SIA/KL/MIN/125574/2019","1584/EC4/2019/SEIAA","Ordinary E","SHRI. K. H. SHAJAHAN RAWATHER","EC Granted","EC",NA
"930",7,"SIA/KL/MIN/125990/2019","1519/EC1/2019/SEIAA","Granite Building Stone Quarry of Mr.ZIyad A.L","GRANITE BUILDING STONE QUARRY OF MR ZIYAD A.L","EC Granted","EC",NA
"931",9,"SIA/KL/MIN/94003/2019","","Quarry Project of Mr.Kunjimuhammed","PATTAKKAL MINE SURVEYORS","WithdrawEC","EC",NA
"932",2,"SIA/KL/MIN/457294/2024","","Laterite building stone quarry of  Mr. Venu Nair P.P","VENU NAIR PANAYANTHATTA","Under examination of SEIAA","EC",NA
"933",3,"SIA/KL/MIN/432642/2023","2300/EC6/2023/SEIAA","Laterite Building Stone Quarry of Abdul Jaleel","ABDUL JALEEL URA KKODAN","Awaiting EC","EC",NA
"934",4,"SIA/KL/MIN/410787/2022","2196/EC2/2023/SEIAA","Building Stone Mine” Quarry Project situated at Re-Survey Block No. 18, Re-Survey Nos. 13/2, 13/3, 18/2, 18/3, 40/1-1, 40/1-2, 40/4, 40/4-2, 40/6, 41/1-1, 41/1-2, 41/2, 41/3, 41/4, 41/5 (Patta land - 6.1918 ha.), 18/1, 41/6 (Govt. land - 1.6787 ha.), Chakkuvarakkal Village, Kottarakkara Taluk, Kollam District, Kerala for an area of 7.8705 ha by M/s Darshan Granites.","DARSHAN GRANITES","Rejection Letter Granted","EC",NA
"935",5,"SIA/KL/IND1/400668/2022","","M/s Met Rolla Steels Private Limited","MET ROLLA STEELS PRIVATE LIMITED","WithdrawEC","EC",NA
"936",6,"SIA/KL/MIN/60457/2016","","M/s M.A QUARRY","GEC MINING SOLUTIONS","TransferToDEIAA","EC",NA
"937",1,"SIA/KL/NCP/58897/2016","1095/EC/SEIAA/2017","Prior Environmental Clarence for the proposed Rubber Park at Piravanthoor, Kollam","KITCO LTD","Rejected - Processed offline","EC",NA
"938",2,"SIA/KL/MIN/428820/2023","2268/EC1/2023/SEIAA","Ordinary Clay Mining Project of Mr. Abdul Latheef. C. M","CHERUPARAMBIL ABDUL LATHEEF","Awaiting EC","EC",NA
"939",3,"SIA/KL/INFRA2/445681/2023","2446/EC3/2023/SEIAA","Environmental Clearance for the Proposed Commercial Complex Project at  Kanipayyur & Choondal Villages, Chowannur Panchayat, Kunnamkulam Taluk, Thrissur District, Kerala by M/s Kunnamkulam Centre LLP","KUNNAMKULAM CENTRE LLP","For further consideration(SEAC)","EC",NA
"940",4,"SIA/KL/MIN/413691/2023","2239/EC2/2023/SEIAA","Granite Building Stone Quarry of M/s. Travancore Granites","TRAVANCORE GRANITES","Rejection Letter Granted","EC",NA
"941",5,"SIA/KL/MIN/70795/2017","1161/EC/SEIAA/KL/2017","BUILDING STONE QUARRY OF M/s NALAKATH GRANITES","BUILDING STONE QUARRY OF NALAKATH GRANITES","EC Granted - Processed offline","EC",NA
"942",6,"SIA/KL/MIN/52304/2016","","Granite Building Stone quarry of Shri.C.C.Joseph","GRANITE BUILDING STONE QUARRY OF SHRI C C JOSEPH","TransferToDEIAA","EC",NA
"943",7,"SIA/KL/NCP/59842/2016","1102/EC/SEIAA/KL/2017","Environmental Clearance for the Proposed Housing Project by M/s Kalyan Developers","KALYAN DEVELOPERS","Site Visit by SEAC - EC ISSUED 79","EC",NA
"944",8,"SIA/KL/NCP/50259/2016","1079/EC1/SEIAA/2016","Environmental Clearance for the Proposed Residential cum Service Apartment Project to be developed by M/s Artech Realtors (P) Ltd.","ARTECH REALTORS PRIVATE LIMITED","Site Visit by SEAC - REJECTED BY 71 SEIAA","EC",NA
"945",9,"SIA/KL/MIN/95100/2019","1267/EC2/2019/SEIAA","Building stone quarry of Mr.Khaja Hussain Arakuparambu","BUILDING STONE QUARRY OF MR KHAJA HUSSAIN  ARAKUPARAMBU","EC Granted - Processed offline","EC",NA
"946",4,"SIA/KL/MIN/417557/2023","2227/EC6/2023/SEIAA","Granite Building Stone Quarry of Mr. Abdul Hameed K P","BUILDING STONE QUARRY OF MR. ABDUL HAMEED.K.P","Site Visit by SEAC(Pending)","EC",NA
"947",5,"SIA/KL/MIN/94160/2019","1257/EC2/2019/SEIAA","Building Stone Quarry Of Mr. Jamshid","GRANITE BUILDING STONE QUARRY OF MS TMH GRANITES","EC Granted - Processed offline","EC",NA
"948",6,"SIA/KL/MIN/411554/2022","2224/EC4/SEIAA/2023","M/S Ceekay Sons Crushers","SHAMSUDHEEN PANIKARAKATH","Agenda Uploaded by SEAC","EC",NA
"949",7,"SIA/KL/MIN/411362/2022","2344/EC2/2023/SEIAA","Granite Building Stone Quarry","PALLERINTAVIDA SHAJI","Agenda Uploaded by SEAC","EC",NA
"950",8,"SIA/KL/MIN/410959/2022","2193/EC4/2023/SEIAA","Laterite Building Stone of Mahesh P","MAHESH PALLIPRATH","EC Granted","EC",NA
"951",9,"SIA/KL/MIN/437695/2023","2352/EC4/2023/SEIAA","Laterite building stone quarry of Mr. Chandran. V","VANIYAN CHANDRAN","Agenda Uploaded by SEAC","EC",NA
"952",10,"SIA/KL/MIN/50851/2016","","Kurissummoottil Stone Quarry","KURISSUMMOOTTIL STONE QUARRY","TransferToDEIAA","EC",NA
"953",1,"SIA/KL/MIN/424892/2023","2258/EC4/2023/SEIAA","Laterite Building Stone Quarry of Narayanan K V","NARAYANAN VEETTIL","EC Granted","EC",NA
"954",2,"SIA/KL/INFRA2/435776/2023","2314/EC1/2023/SEIAA","Environmental Clearance for the proposed Residential Building Construction Project for Fisherman  to be developed by Directorate of Fisheries, Govt. of Kerala","Department of Fisheries","Site Visit by SEAC(Pending)","EC",NA
"955",3,"SIA/KL/MIN/423070/2023","2254/EC6/2023/SEIAA","Granite Building Stone Quarry of M/S. U. K. Granites","U K GRANITES","Delisted","EC",NA
"956",4,"SIA/KL/MIN/70706/2017","1160/EC/SEIAA/KL/2017","Building Stone Quarry of Mr. K Muhammed","BUILDING STONE QUARRY OF MR MUHAMMED","Accepted By SEAC - EC ISSUED IN 81 SEIAA","EC",NA
"957",5,"SIA/KL/MIN/446385/2023","","Laterite Building Stone Quarry of Anas P","PANTHAPILAL ANAS","Pending at PP due to eds","EC",NA
"958",6,"SIA/KL/NCP/57494/2016","1090/EC/SEIAA/2017","Environmental Clearance for the Proposed Mixed Use Development Project by                 M/s Prime Meridian Infrastructure Pvt. Ltd.","PRIME MERIDIAN INFRASTRUCTURE PVT LTD","Site Visit by SEAC - 73 SEIAA CLOSED","EC",NA
"959",7,"SIA/KL/MIN/428211/2023","2298/EC6/2023/SEIAA","LATERITE BUILDING STONE QUARRY OF Mr. MUHAMMED NASEER SHAH. T. K","NASEERSHAH MUHAMED","Agenda Uploaded by SEAC","EC",NA
"960",8,"SIA/KL/MIN/48459/2016","","Granite Building Stone quarry of M/S Al Nassar Granites Pvt Ltd","M S AL NASSAR GRANITES","TransferToDEIAA","EC",NA
"961",9,"SIA/KL/MIN/403045/2022","2168/EC2/2022/SEIAA","Laterite Building Stone Quarry of G Unnikrishnan","UNNIKRISHNAN GOPALAN","EC Granted","EC",NA
"962",10,"SIA/KL/MIN/53067/2016","","PPK Granite & Crusher Products Pvt. Ltd.","GEORGE JOSEPH PPK","TransferToDEIAA","EC",NA
"963",2,"SIA/KL/MIN/415396/2023","2248/EC6/2023/SEIAA","Laterite Building Stone of Sharafudheen","SHARAFUDHEEN VATTAMANNIL","Agenda Uploaded by SEAC","EC",NA
"964",3,"SIA/KL/MIN/456721/2023","2497/EC3/2023/SEIAA","Laterite building stone quarry  of Mr. Muhamed Anees P","MUHAMED ANEES PARAYANKALLIGAL","Accepted By SEAC","EC",NA
"965",4,"SIA/KL/MIN/90054/2018","1203/EC2/2018/SEIAA","Building stone quarry of Mr. Alexander K J","HARITHA CONSULTANTS","WithdrawEC","EC",NA
"966",10,"SIA/KL/NCP/91267/2019","1208/EC2/2019/SEIAA","Proposed expansion at Caritas Hospital, Kottayam","CARITAS HOSPITAL","Pending at PP due to eds","EC",NA
"967",1,"SIA/KL/MIN/419783/2023","2278/EC4/2023/SEIAA","Granite Building Stone Quarry Of Mr. Rajan","GRANITE BUILDING STONE QUARRY OF MR RAJAN","ADS by SEAC","EC",NA
"968",2,"SIA/KL/NCP/50117/2016","1075/EC4/2016/SEIAA","Environmental Clearance for proposed MES Super Speciality Hospital Project to be developed by M/s The Muslim Educational Society (Regd.), Calicut","THE MUSLIM EDUCATIONAL SOCIETY REGD CALICUT","Under examination of SEIAA - Processed offline","EC",NA
"969",3,"SIA/KL/MIN/38643/2016","1068/EC3/2016/SEIAA","GRANITE BUILDING STONE QUARRY OF M/S G.M GRANITES","GM GRANITES","Accepted By SEAC - EC ISSUED IN 74 SEIAA MEETING","EC",NA
"970",4,"SIA/KL/MIN/444818/2023","2381/EC4/2023/SEIAA","Laterite Building Stone Quarry of Rajesh C M","CHENNAKKAT RAJESH","For further consideration(SEAC)","EC",NA
"971",5,"SIA/KL/MIN/92227/2019","1215/EC2/2019/SEIAA","MOHAMMED.K.K QUARRY","MOHAMMED QUARRY","Delisted","EC",NA
"972",6,"SIA/KL/MIN/58329/2016","","Prior Environment Clearance application for Building Stone Quarry (Minor Mineral) Edayan Rocks is situated at kottangal Village,mallappaly Taluk,Pathanamthitta Dist, over an extent of 1.0 Hect.","EDAYAN ROCKS","TransferToDEIAA","EC",NA
"973",1,"SIA/KL/MIN/92209/2019","1213/EC2/2019/SEIAA","MOHAMMAD SHEREEF QUARRY","MOHAMMAD SHEREEF","Under examination of SEIAA - Processed offline","EC",NA
"974",2,"SIA/KL/MIN/426206/2023","2261/EC1/2023/SEIAA","Building Stone Minor Mineral Mining (Quarry) project of  M/s VSC Villaments at  Block No.47, Re-Survey 319/7, 318/13, 322/5, 320/1-1, 320/4-2, 320/1-3, 320/1-4, 320/1-6 of Aryanad Village, Nedumangad Taluk, Thiruvananthapuram District, Kerala for an area of 2.700 hectares.","VSC VILLAMENTS","Agenda Uploaded by SEAC","EC",NA
"975",3,"SIA/KL/NCP/59641/2016","1100/EC/SEIAA/KL/2017","Environmental Clearance for the Proposed Residential Project by M/s MPG Hotels and Infrastructure Ventures Pvt. Ltd.","MPG HOTELS AND INFRASTRUCTURE VENTURES PRIVATE LIMITED","EC Granted - Processed offline","EC",NA
"976",4,"SIA/KL/MIN/402190/2022","","LATERITE BUILDING STONE QUARRY OF SANDESH SHETTY","SANDESH SHETTY","WithdrawEC","EC",NA
"977",3,"SIA/KL/MIN/94766/2019","1265/EC2/2019/SEIAA","Building stone quarry of Mr Musthafa Palakkan","BUILDING STONE QUARRY OF MR MUSTHAFA PALAKKAN","EC Granted - Processed offline","EC",NA
"978",4,"SIA/KL/MIN/51092/2016","","Granite building stone quarry of M/S.J.R Granites","M S J R GRANITES","TransferToDEIAA","EC",NA
"979",5,"SIA/KL/MIN/411101/2022","1847/EC1/2020/SEIAA","Granite Building Stone Quarry of Vijayan. R","VIJAYAN PALLICKAL","Agenda Uploaded by SEAC","EC",NA
"980",6,"SIA/KL/MIN/421121/2023","","Granite Building stone quarry of Mr. K C Krishnan","BUILDING STONE QUARRY OF MR. K C KRISHNAN","WithdrawEC","EC",NA
"981",1,"SIA/KL/MIN/456785/2023","","Laterite Building Stone Quarry of Sujith C S","SUJITH SURESHBABU","Under examination of SEIAA","EC",NA
"982",2,"SIA/KL/MIN/60548/2016","1111/EC/SEIAA/KL/2017","Building Stone Mining project (Minor Mineral) of M/s RUBY STONE CRUSHER at Survey No. 1, Kattippara Village, Thamarassery Taluk, Kozhikode District, Kerala for an area of 5.3076 hectares","RUBY STONE CRUSHER","Delisted","EC",NA
"983",3,"SIA/KL/MIN/431789/2023","1172(A)/EC4/SEIAA/2017","Proposed Granite (Building Stone) Quarry with proposed area of 5.2794 Ha, located in Survey No. S.F. Nos. (Field No. 2159, 2160, 2162 Not Final) In Koodaranji Village, Thamarassery Taluk, Kozhikode District, Kerala","GEORGE JOHNSON","For further consideration(SEAC)","EC",NA
"984",4,"SIA/KL/MIN/53345/2016","","Building Stone Quarry","SK METAL CRUSHERS AND QUARRY PVT LTD","TransferToDEIAA","EC",NA
"985",5,"SIA/KL/MIN/90630/2019","1207/EC2/2019/SEIAA","GRANITE BUILDING STONE QUARRY OF MR VARGHESE KURIAN","BUILDING STONE QUARRY OF MR VARGHEESE KURIAN","EC Granted - Processed offline","EC",NA
"986",9,"SIA/KL/MIN/435721/2023","","PROPOSED GRANITE BUILDING STONE QUARRY OF Mr. MUHAMMED SADIK. A","HARITHA CONSULTANTS","Pending at PP due to eds","EC",NA
"987",2,"SIA/KL/MIN/272047/2022","1216/EC2/2019/SEIAA","Ajayyan P.V","PADINNARE VEETIL AJAYYAN","EC Granted","EC",NA
"988",4,"SIA/KL/MIN/127262/2019","1861/EC4/2019/SEIAA","M/s Geo Enterprises","M/S GEO ENTERPRISES","Delisted","EC",NA
"989",9,"SIA/KL/MIN/34121/2019","","Proposed b","HARITHA CONSULTANTS","Under examination of SEIAA - Processed offline","EC",NA
"990",1,"SIA/KL/MIN/454776/2023","2494/EC4/2024/SEIAA","Laterite Building Stone Quarry of P Babu","PADINHAPRATH BABU","Accepted By SEAC","EC",NA
"991",2,"SIA/KL/MIN/435664/2023","2335/EC6/2023/SEIAA","Laterite Building Stone Quarry of Harikrishnan P T","HARIKRISHNAN PARAMMALTHODI","Agenda Uploaded by SEAC","EC",NA
"992",3,"SIA/KL/NCP/49199/2016","1107/EC/SEIAA/KL/2017","Trivandrum International Medical Centre","TRIVANDRUM INTERNATIONAL MEDICAL CENTRE PRIVATE LIMITED","Accepted By SEAC - EC ISSUED IN 74 SEIAA MEETING","EC",NA
"993",4,"SIA/KL/MIN/61223/2016","","JILSON JOSEPH QUARRY","JILSON JOSEPH QUARRY","WithdrawEC","EC",NA
"994",5,"SIA/KL/MIN/410409/2022","2229/EC4/SEIAA/2023","ABDULHAMEED","ABDUL HAMEED NARIKAMPURATH","Agenda Uploaded by SEAC","EC",NA
"995",6,"SIA/KL/MIN/446443/2023","2440/EC2/2023/SEIAA","Granite Building Stone Quarry of K & K Granites","K&K GRANITES","For further consideration(SEAC)","EC",NA
"996",7,"SIA/KL/MIN/92536/2019","1224/EC2/2019/SEIAA","Hi-Tech Metals","HI TECH METALS","EC Granted - Processed offline","EC",NA
"997",1,"SIA/KL/MIN/50588/2016","","Quarry project of M/s Ruby Stone Crusher at Survey No. 1, Kattippara Village, Thamarassery Taluk, Kozhikode District, Kerala for an area of 4.1943 hectares","RUBY STONE CRUSHER","TransferToDEIAA","EC",NA
"998",2,"SIA/KL/MIN/403254/2022","2172/EC4/SEIAA/2022","Laterite Building Stone Quarry of Mr. George Joseph","GEORGE JOSEPH","EC Granted","EC",NA
"999",3,"SIA/KL/MIN/67004/2017","1148/EC/SEIAA/KL/2017","Stone Quarry (Minor Mineral) project of M/s Jas Granite Aggregates Pvt. Ltd. is situated at Survey Nos. 366/1, 367/1, 367/1, 368, 369/1, 382/1, 382/2, 383/1, 383/2, 387/3, 384/1, 384/1, 382/3, 382/3, 387/2 of Peringome Village, Peringome-Vayakkara Pa","JAS GRANITE AGGREGATES PVT LTD","Accepted By SEAC - EC ISSUED IN 78 SEIAA","EC",NA
"1000",4,"SIA/KL/MIN/428582/2023","2263/EC3/2023/SEIAA","Proposed granite building stone quarry of Mr. BINU GEORGE","BINU GEORGE","Agenda Uploaded by SEAC","EC",NA
"1001",5,"SIA/KL/MIN/50343/2016","","Quarry project of Mr. George Joseph at Survey Nos. 132/3-1, 132/3, 132/5, 132/5-1, 132/6, 132/7, 132/2, 129/3, Njeezhoor Village, Vaikom Taluk, Kottayam District, Kerala for an area of 3.3355 hectares","GEORGE JOSEPH","TransferToDEIAA","EC",NA
"1002",6,"SIA/KL/MIN/412267/2022","2208/EC4/2023/SEIAA","Laterite Building Stone of Pradeep K","KODIYERI PRADEEP","Awaiting EC","EC",NA
"1003",7,"SIA/KL/MIN/453540/2023","2466/EC4/2023/SEIAA","Laterite Building Stone Quarry of Suresh P V","SURESH VELAYUDHAN","Accepted By SEAC","EC",NA
"1004",8,"SIA/KL/MIN/411438/2022","2189/EC1/2023/SEIAA","Granite Building Stone Quarry of K Anil Kumar","ANIL KARUNAKARAN","EC Granted","EC",NA
"1005",9,"SIA/KL/MIN/30795/2018","","Mining of heavy minerals for a capacity of 2,42,000 TPA(ROM)  along with Mineral Seperation Plant for producing Ilmenite ,Rutile ,Zircon,Monazite,Sillimanite for an area of 62.204Ha in Thekumbhagom Chavara Villages in karunagapally taluk Kollam Keral","INDIAN RARE EARTHS LIMITED","Under examination of SEIAA - Processed offline","EC",NA
"1006",10,"SIA/KL/MIN/410913/2022","2215/EC/2023/SEIAA","MALABAR GRANITE INDUSTRIES","MOHAMMED","Agenda Uploaded by SEAC","EC",NA
"1007",3,"SIA/KL/MIN/131340/2019","1574/EC2/2019/SEIAA","Proposed building stone quarry of Mr. Najeem A","HARITHA CONSULTANTS","EC Granted","EC",NA
"1008",4,"SIA/KL/MIN/130079/2019","1696/EC4/2019/SEIAA","Granite Building Stone Quarry of Satheesan","SATHEESAN QUARRY","Delisted","EC",NA
"1009",5,"SIA/KL/MIN/150744/2020","1824/EC3/2020/SEIAA","GRANITE BUILDING STONE QUARRY OF Mr.SAJU GEORGE IN SURVEY NO:590/11(1,2,3,4),590/18(1,2,3,4),590/12(2,3),VENGOOR WEST VILLAGE,KUNNATHUNADU TALUK,ERNAKULAM,KERALA","GRANITE BUILDING STONE QUARRY MR.SAJU GEORGE,THAKKOLKKARAN(H),PUTHENCHIRA EAST,THRISSUR,KERALA","EC Granted","EC",NA
"1010",6,"SIA/KL/MIS/210283/2021","1910/EC1/2021/SEIAA","Environment Clearance for proposed Residential Apartment project to be developed by M/s Favourite Constructions Pvt. Ltd. at Uliyazhathura Village, Thiruvananthapuram","FAVOURITE CONSTRUCTIONS PVT. LTD.","WithdrawEC","EC",NA
"1011",7,"SIA/KL/MIN/265363/2022","1290/EC2/2019/SEIAA","GRANITE BUILDING STONE QUARRY OF Mr.KUNNUMMAL ALI HAJI","GRANITE BUILDING STONE QUARRY OF MR KUNNUMMAL ALI HAJI","EC Granted","EC",NA
"1012",9,"SIA/KL/MIN/163887/2020","","The expansion of existing building stone quarry (Minor Mineral) mining project of         M/s Cochin Granites Pulickal Associates is situated at Re-Survey Nos. 283, 282/3-1, 282/3-3pt. of Mazhuvannoor Village & Re Survey Nos. 284/1-2, 284/1-3, 284/2-","COCHIN GRANITES PULICKAL ASSOCIATES","WithdrawEC","EC",NA
"1013",10,"SIA/KL/MIN/163150/2020","1749/EC1/2020/SEIAA","Granite Building Stone Quarry of Musthafa A","GRANITE BUILDING STONE QUARRY OF MUSTHAFA A","EC Granted","EC",NA
"1014",1,"SIA/KL/MIN/41970/2019","1715/EC1/2020/SEIAA","Proposed B","HARITHA CONSULTANTS","EC Granted","EC",NA
"1015",8,"SIA/KL/MIN/63380/2017","1132/EC/SEIAA/KL/2017","Mining project of M/s Wayanad Granites at Survey Nos. 371/1, 371/2/1, 372/1, 4, 372/2, 372/2, 373/1 of Vengappally Village & Panchayat, Vythiri Taluk, Wayand District, Kerala in area of 5.1625 hectares","WAYANAD GRANITES","Site Visit by SEAC - EC ISSUED 76 SEIAA","EC",NA
"1016",9,"SIA/KL/MIN/444373/2023","","Granite Building Stone Quarry of Mr Augustine George","AUGUSTINE GEORGE","Pending at PP due to eds","EC",NA
"1017",10,"SIA/KL/MIN/412623/2022","2199/EC4/2023/SEIAA","Laterite Building Stone of Raveendran V","RAVEENDRAN","EC Granted","EC",NA
"1018",1,"SIA/KL/MIN/441694/2023","2412/EC4/2023/SEIAA","Granite Building Stone quarry of M/s. Chettikkattu Granites, Proprietor - Shri. Sinoj Thomas","THOMAS SINOJ","Site Visit by SEAC(Pending)","EC",NA
"1019",2,"SIA/KL/NCP/70260/2017","1156/EC/SEIAA/KL/2017","Environmental Clearance for Proposed Construction of I.T. Building  Project by M/s Carnival Info Park Pvt. Ltd.","CARNIVAL INFO PARK PVT. LTD.","Accepted By SEAC - EC ISSUED IN 81 SEIAA","EC",NA
"1020",3,"SIA/KL/MIN/411130/2022","2200/EC4/2023/SEIAA","Laterite Building Stone of Shuhail MVP","SHUHAIL PUTHIYA PURAYIL","EC Granted","EC",NA
"1021",4,"SIA/KL/MIN/61048/2016","1119/EC/SEIAA/KL/2017","Quarry  project of Mr. George Joseph at  Njeezhoor Village, Vaikom Taluk, Kottayam District, Kerala in area of 6.50 hectares","GEORGE JOSEPH","Delisted","EC",NA
"1022",5,"SIA/KL/MIN/408294/2022","1215/EC2/2019/SEIAA","Granite (Building Stone) quarry of Mohammed. K. K","KODA MOHAMMED","EC Granted","EC",NA
"1023",6,"SIA/KL/NCP/60226/2016","1106/EC/SEIAA/KL/2017","Artech Rainforest","MR T S ASOK","Site Visit by SEAC - EC ISSUED BY 79 SEIAA","EC",NA
"1024",7,"SIA/KL/NCP/58835/2016","1094/EC/SEIAA/2017","Proposed Medical College & Hospital (Mount Zion Medical College & Hospital)","MOUNT ZION","Site Visit by SEAC - REJECTED BY 83 SEIAA","EC",NA
"1025",8,"SIA/KL/MIN/450384/2023","2430/EC1/2023/SEIAA","Laterite Building Stone Quarry of Majeed Kuruniyan","MAJEED KURUNIYAN","Deferred by SEAC","EC",NA
"1026",1,"SIA/KL/MIN/33177/2015","","Quarry Project of M/s Trissur Sand and Gravel Pvt. Ltd. at Madakkathara Village, Thrissur Taluk & District, Kerala for an area of 8.6589 hectares.","TRISSUR SAND AND GRAVEL PVT LTD","Delisted","EC",NA
"1027",2,"SIA/KL/MIN/47999/2016","1108/EC/SEIAA/KL/2017","The Quarry of M/s POABS Enterprises Pvt. Ltd. is situated at Chithara Village, Kottarakkara Taluk, Kollam District, Kerala for an area of 18.2425 hectares","POABS ENTERPRISES PVT LTD","Accepted By SEAC - EC ISSUED IN 72 SEIAA","EC",NA
"1028",3,"SIA/KL/MIN/42517/2016","","Granite (Building Stone) Quarry of M/s. KKJ Group International (India) Pvt. Ltd. for extraction of Building Stone in survey. No. 332/3, 333/12, 353/2, 353/4-2,4-3,4-4 at Village: Manakkad, Taluk: Thodupuzha, District: Idukki, Kerala.","M/S KKJ GROUP INTERNATIONAL (INDIA) PVT. LTD","TransferToDEIAA","EC",NA
"1029",4,"SIA/KL/MIN/93338/2019","1238/EC2/2019/SEIAA","M/s Northern Stone Crusher PVT LTD","NORTHERN STONE CRUSHERS PVT LTD","Rejected - Processed offline","EC",NA
"1030",5,"SIA/KL/MIN/436952/2023","","Laterite Building Stone Quarry of Mr. Ayyappan. A","AYYAPPAN ATHIPARAMBATH","Pending at PP due to eds","EC",NA
"1031",1,"SIA/KL/MIS/142842/2020","1741/EC3/2020/SEIAA","Jains Marine Bay, Residential Building Project at Ponjikara, Ernakulam","JAIN HOUSING & CONSTRUCTIONS LTD AND SANDEEP MEHTA","EC Granted","EC",NA
"1032",3,"SIA/KL/MIN/181434/2020","","Granite Building Stone Quarry of Mr. Abbas Ali K.P","GRANITE BUIDING STONE QUARRY OF MR. ABBAS ALI. K.P","Delisted","EC",NA
"1033",4,"SIA/KL/MIN/181451/2020","","Bharathapuzha River Basin kadavu 9","BHARATHAPUZHA RIVER BASIN","Delisted","EC",NA
