,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
1271,SIA/OR/MIN/249092/2021,SIA/OR/MIN/249092/2021,SIA/OR/MIN/249092/2021,SIA/OR/MIN/249092/2021,SIA/OR/MIN/249092/2021,SIA/OR/MIN/249092/2021,SIA/OR/MIN/249092/2021,SIA/OR/MIN/249092/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,SIA/OR/MIS/234263/2021,SIA/OR/MIS/234263/2021,SIA/OR/MIS/234263/2021,SIA/OR/MIS/234263/2021,SIA/OR/MIS/234263/2021,SIA/OR/MIS/234263/2021,SIA/OR/MIS/234263/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,SIA/OR/MIN/225334/2021,SIA/OR/MIN/225334/2021,SIA/OR/MIN/225334/2021,SIA/OR/MIN/225334/2021,SIA/OR/MIN/225334/2021,SIA/OR/MIN/225334/2021,SIA/OR/MIN/225334/2021,SIA/OR/MIN/225334/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,SIA/OR/MIN/246374/2021,SIA/OR/MIN/246374/2021,SIA/OR/MIN/246374/2021,SIA/OR/MIN/246374/2021,SIA/OR/MIN/246374/2021,SIA/OR/MIN/246374/2021,SIA/OR/MIN/246374/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,SIA/OR/MIN/246856/2021,SIA/OR/MIN/246856/2021,SIA/OR/MIN/246856/2021,SIA/OR/MIN/246856/2021,SIA/OR/MIN/246856/2021,SIA/OR/MIN/246856/2021,SIA/OR/MIN/246856/2021,SIA/OR/MIN/246856/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,SIA/OR/IND2/23268/2018,SIA/OR/IND2/23268/2018,SIA/OR/IND2/23268/2018,SIA/OR/IND2/23268/2018,SIA/OR/IND2/23268/2018,SIA/OR/IND2/23268/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,SIA/OR/MIN/22128/2018,SIA/OR/MIN/22128/2018,SIA/OR/MIN/22128/2018,SIA/OR/MIN/22128/2018,SIA/OR/MIN/22128/2018,SIA/OR/MIN/22128/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,SIA/OR/MIN/71609/2017,SIA/OR/MIN/71609/2017,SIA/OR/MIN/71609/2017,SIA/OR/MIN/71609/2017,SIA/OR/MIN/71609/2017,SIA/OR/MIN/71609/2017,SIA/OR/MIN/71609/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,SIA/OR/MIS/108769/2019,SIA/OR/MIS/108769/2019,SIA/OR/MIS/108769/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,SIA/OR/MIN/37843/2016,SIA/OR/MIN/37843/2016,SIA/OR/MIN/37843/2016,SIA/OR/MIN/37843/2016,SIA/OR/MIN/37843/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,SIA/OR/MIN/83367/2018,SIA/OR/MIN/83367/2018,SIA/OR/MIN/83367/2018,SIA/OR/MIN/83367/2018,SIA/OR/MIN/83367/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,SIA/OR/NCP/23686/2018,SIA/OR/NCP/23686/2018,SIA/OR/NCP/23686/2018,SIA/OR/NCP/23686/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,SIA/OR/IND2/23238/2018,SIA/OR/IND2/23238/2018,SIA/OR/IND2/23238/2018,SIA/OR/IND2/23238/2018,SIA/OR/IND2/23238/2018,SIA/OR/IND2/23238/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,SIA/OR/IND2/26160/2018,SIA/OR/IND2/26160/2018,SIA/OR/IND2/26160/2018,SIA/OR/IND2/26160/2018,SIA/OR/IND2/26160/2018,SIA/OR/IND2/26160/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,SIA/OR/IND2/28408/2018,SIA/OR/IND2/28408/2018,SIA/OR/IND2/28408/2018,SIA/OR/IND2/28408/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,SIA/OR/IND2/26148/2018,SIA/OR/IND2/26148/2018,SIA/OR/IND2/26148/2018,SIA/OR/IND2/26148/2018,SIA/OR/IND2/26148/2018,SIA/OR/IND2/26148/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,SIA/OR/MIN/64561/2017,SIA/OR/MIN/64561/2017,SIA/OR/MIN/64561/2017,SIA/OR/MIN/64561/2017,SIA/OR/MIN/64561/2017,SIA/OR/MIN/64561/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,SIA/OR/MIN/74639/2018,SIA/OR/MIN/74639/2018,SIA/OR/MIN/74639/2018,SIA/OR/MIN/74639/2018,SIA/OR/MIN/74639/2018,SIA/OR/MIN/74639/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,SIA/OR/MIN/425949/2023,SIA/OR/MIN/425949/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,SIA/OR/MIN/42359/2016,SIA/OR/MIN/42359/2016,SIA/OR/MIN/42359/2016,SIA/OR/MIN/42359/2016,SIA/OR/MIN/42359/2016,SIA/OR/MIN/42359/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,SIA/OR/MIN/428356/2023,SIA/OR/MIN/428356/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,SIA/OR/NCP/54923/2016,SIA/OR/NCP/54923/2016,SIA/OR/NCP/54923/2016,SIA/OR/NCP/54923/2016,SIA/OR/NCP/54923/2016,SIA/OR/NCP/54923/2016,SIA/OR/NCP/54923/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,SIA/OR/IND2/21792/2018,SIA/OR/IND2/21792/2018,SIA/OR/IND2/21792/2018,SIA/OR/IND2/21792/2018,SIA/OR/IND2/21792/2018,SIA/OR/IND2/21792/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,SIA/OR/MIN/38263/2016,SIA/OR/MIN/38263/2016,SIA/OR/MIN/38263/2016,SIA/OR/MIN/38263/2016,SIA/OR/MIN/38263/2016,SIA/OR/MIN/38263/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,SIA/OR/MIN/63729/2017,SIA/OR/MIN/63729/2017,SIA/OR/MIN/63729/2017,SIA/OR/MIN/63729/2017,SIA/OR/MIN/63729/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,SIA/OR/MIN/406002/2022,SIA/OR/MIN/406002/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,SIA/OR/MIN/64912/2017,SIA/OR/MIN/64912/2017,SIA/OR/MIN/64912/2017,SIA/OR/MIN/64912/2017,SIA/OR/MIN/64912/2017,SIA/OR/MIN/64912/2017,SIA/OR/MIN/64912/2017,SIA/OR/MIN/64912/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,SIA/OR/MIN/422822/2023,SIA/OR/MIN/422822/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,SIA/OR/MIN/420486/2023,SIA/OR/MIN/420486/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,SIA/OR/MIN/419334/2023,SIA/OR/MIN/419334/2023,SIA/OR/MIN/419334/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,SIA/OR/IND2/22404/2018,SIA/OR/IND2/22404/2018,SIA/OR/IND2/22404/2018,SIA/OR/IND2/22404/2018,SIA/OR/IND2/22404/2018,SIA/OR/IND2/22404/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,SIA/OR/MIN/423372/2023,SIA/OR/MIN/423372/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,SIA/OR/MIN/411482/2022,SIA/OR/MIN/411482/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,SIA/OR/MIN/403338/2022,SIA/OR/MIN/403338/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,SIA/OR/MIN/402117/2022,SIA/OR/MIN/402117/2022,SIA/OR/MIN/402117/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,SIA/OR/IND2/22729/2018,SIA/OR/IND2/22729/2018,SIA/OR/IND2/22729/2018,SIA/OR/IND2/22729/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,SIA/OR/MIN/418119/2023,SIA/OR/MIN/418119/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,SIA/OR/IND2/21785/2018,SIA/OR/IND2/21785/2018,SIA/OR/IND2/21785/2018,SIA/OR/IND2/21785/2018,SIA/OR/IND2/21785/2018,SIA/OR/IND2/21785/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,SIA/OR/MIN/52563/2016,SIA/OR/MIN/52563/2016,SIA/OR/MIN/52563/2016,SIA/OR/MIN/52563/2016,SIA/OR/MIN/52563/2016,SIA/OR/MIN/52563/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,SIA/OR/MIN/67015/2017,SIA/OR/MIN/67015/2017,SIA/OR/MIN/67015/2017,SIA/OR/MIN/67015/2017,SIA/OR/MIN/67015/2017,SIA/OR/MIN/67015/2017,SIA/OR/MIN/67015/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,SIA/OR/MIN/48701/2016,SIA/OR/MIN/48701/2016,SIA/OR/MIN/48701/2016,SIA/OR/MIN/48701/2016,SIA/OR/MIN/48701/2016,SIA/OR/MIN/48701/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,SIA/OR/MIN/48134/2016,SIA/OR/MIN/48134/2016,SIA/OR/MIN/48134/2016,SIA/OR/MIN/48134/2016,SIA/OR/MIN/48134/2016,SIA/OR/MIN/48134/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,SIA/OR/MIN/59902/2016,SIA/OR/MIN/59902/2016,SIA/OR/MIN/59902/2016,SIA/OR/MIN/59902/2016,SIA/OR/MIN/59902/2016,SIA/OR/MIN/59902/2016,SIA/OR/MIN/59902/2016,SIA/OR/MIN/59902/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,SIA/OR/MIN/412346/2022,SIA/OR/MIN/412346/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,SIA/OR/IND2/28061/2018,SIA/OR/IND2/28061/2018,SIA/OR/IND2/28061/2018,SIA/OR/IND2/28061/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,SIA/OR/INFRA2/404906/2022,SIA/OR/INFRA2/404906/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,SIA/OR/MIN/415407/2023,SIA/OR/MIN/415407/2023,SIA/OR/MIN/415407/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,SIA/OR/MIN/246022/2021,SIA/OR/MIN/246022/2021,SIA/OR/MIN/246022/2021,SIA/OR/MIN/246022/2021,SIA/OR/MIN/246022/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,SIA/OR/MIN/50689/2016,SIA/OR/MIN/50689/2016,SIA/OR/MIN/50689/2016,SIA/OR/MIN/50689/2016,SIA/OR/MIN/50689/2016,SIA/OR/MIN/50689/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,SIA/OR/IND2/22119/2018,SIA/OR/IND2/22119/2018,SIA/OR/IND2/22119/2018,SIA/OR/IND2/22119/2018,SIA/OR/IND2/22119/2018,SIA/OR/IND2/22119/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,SIA/OR/MIN/67015/2017,SIA/OR/MIN/67015/2017,SIA/OR/MIN/67015/2017,SIA/OR/MIN/67015/2017,SIA/OR/MIN/67015/2017,SIA/OR/MIN/67015/2017,SIA/OR/MIN/67015/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,SIA/OR/MIN/52563/2016,SIA/OR/MIN/52563/2016,SIA/OR/MIN/52563/2016,SIA/OR/MIN/52563/2016,SIA/OR/MIN/52563/2016,SIA/OR/MIN/52563/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,SIA/OR/MIN/48701/2016,SIA/OR/MIN/48701/2016,SIA/OR/MIN/48701/2016,SIA/OR/MIN/48701/2016,SIA/OR/MIN/48701/2016,SIA/OR/MIN/48701/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,SIA/OR/MIN/48134/2016,SIA/OR/MIN/48134/2016,SIA/OR/MIN/48134/2016,SIA/OR/MIN/48134/2016,SIA/OR/MIN/48134/2016,SIA/OR/MIN/48134/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,SIA/OR/MIN/59902/2016,SIA/OR/MIN/59902/2016,SIA/OR/MIN/59902/2016,SIA/OR/MIN/59902/2016,SIA/OR/MIN/59902/2016,SIA/OR/MIN/59902/2016,SIA/OR/MIN/59902/2016,SIA/OR/MIN/59902/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,SIA/OR/MIN/412346/2022,SIA/OR/MIN/412346/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,SIA/OR/IND2/28061/2018,SIA/OR/IND2/28061/2018,SIA/OR/IND2/28061/2018,SIA/OR/IND2/28061/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,SIA/OR/MIN/406591/2022,SIA/OR/MIN/406591/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,SIA/OR/MIN/414684/2023,SIA/OR/MIN/414684/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,SIA/OR/MIN/41494/2016,SIA/OR/MIN/41494/2016,SIA/OR/MIN/41494/2016,SIA/OR/MIN/41494/2016,SIA/OR/MIN/41494/2016,SIA/OR/MIN/41494/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,SIA/OR/MIN/50529/2016,SIA/OR/MIN/50529/2016,SIA/OR/MIN/50529/2016,SIA/OR/MIN/50529/2016,SIA/OR/MIN/50529/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,SIA/OR/MIN/423756/2023,SIA/OR/MIN/423756/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,SIA/OR/MIN/53084/2016,SIA/OR/MIN/53084/2016,SIA/OR/MIN/53084/2016,SIA/OR/MIN/53084/2016,SIA/OR/MIN/53084/2016,SIA/OR/MIN/53084/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,SIA/OR/MIN/63504/2017,SIA/OR/MIN/63504/2017,SIA/OR/MIN/63504/2017,SIA/OR/MIN/63504/2017,SIA/OR/MIN/63504/2017,SIA/OR/MIN/63504/2017,SIA/OR/MIN/63504/2017,SIA/OR/MIN/63504/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,SIA/OR/IND2/22650/2018,SIA/OR/IND2/22650/2018,SIA/OR/IND2/22650/2018,SIA/OR/IND2/22650/2018,SIA/OR/IND2/22650/2018,SIA/OR/IND2/22650/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,SIA/OR/MIN/421763/2023,SIA/OR/MIN/421763/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,SIA/OR/MIN/406056/2022,SIA/OR/MIN/406056/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,SIA/OR/IND2/26161/2018,SIA/OR/IND2/26161/2018,SIA/OR/IND2/26161/2018,SIA/OR/IND2/26161/2018,SIA/OR/IND2/26161/2018,SIA/OR/IND2/26161/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,SIA/OR/MIN/236790/2021,SIA/OR/MIN/236790/2021,SIA/OR/MIN/236790/2021,SIA/OR/MIN/236790/2021,SIA/OR/MIN/236790/2021,SIA/OR/MIN/236790/2021,SIA/OR/MIN/236790/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,SIA/OR/MIN/234397/2021,SIA/OR/MIN/234397/2021,SIA/OR/MIN/234397/2021,SIA/OR/MIN/234397/2021,SIA/OR/MIN/234397/2021,SIA/OR/MIN/234397/2021,SIA/OR/MIN/234397/2021,SIA/OR/MIN/234397/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,SIA/OR/MIN/285373/2022,SIA/OR/MIN/285373/2022,SIA/OR/MIN/285373/2022,SIA/OR/MIN/285373/2022,SIA/OR/MIN/285373/2022,SIA/OR/MIN/285373/2022,SIA/OR/MIN/285373/2022,SIA/OR/MIN/285373/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,SIA/OR/MIN/79898/2021,SIA/OR/MIN/79898/2021,SIA/OR/MIN/79898/2021,SIA/OR/MIN/79898/2021,SIA/OR/MIN/79898/2021,SIA/OR/MIN/79898/2021,SIA/OR/MIN/79898/2021,SIA/OR/MIN/79898/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,SIA/OR/MIN/241708/2021,SIA/OR/MIN/241708/2021,SIA/OR/MIN/241708/2021,SIA/OR/MIN/241708/2021,SIA/OR/MIN/241708/2021,SIA/OR/MIN/241708/2021,SIA/OR/MIN/241708/2021,SIA/OR/MIN/241708/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,SIA/OR/MIN/241729/2021,SIA/OR/MIN/241729/2021,SIA/OR/MIN/241729/2021,SIA/OR/MIN/241729/2021,SIA/OR/MIN/241729/2021,SIA/OR/MIN/241729/2021,SIA/OR/MIN/241729/2021,SIA/OR/MIN/241729/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,SIA/OR/MIN/241913/2021,SIA/OR/MIN/241913/2021,SIA/OR/MIN/241913/2021,SIA/OR/MIN/241913/2021,SIA/OR/MIN/241913/2021,SIA/OR/MIN/241913/2021,SIA/OR/MIN/241913/2021,SIA/OR/MIN/241913/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,SIA/OR/MIN/289807/2022,SIA/OR/MIN/289807/2022,SIA/OR/MIN/289807/2022,SIA/OR/MIN/289807/2022,SIA/OR/MIN/289807/2022,SIA/OR/MIN/289807/2022,SIA/OR/MIN/289807/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,SIA/OR/MIN/58351/2020,SIA/OR/MIN/58351/2020,SIA/OR/MIN/58351/2020,SIA/OR/MIN/58351/2020,SIA/OR/MIN/58351/2020,SIA/OR/MIN/58351/2020,SIA/OR/MIN/58351/2020,SIA/OR/MIN/58351/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,SIA/OR/MIN/279463/2022,SIA/OR/MIN/279463/2022,SIA/OR/MIN/279463/2022,SIA/OR/MIN/279463/2022,SIA/OR/MIN/279463/2022,SIA/OR/MIN/279463/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,SIA/OR/MIN/38079/2016,SIA/OR/MIN/38079/2016,SIA/OR/MIN/38079/2016,SIA/OR/MIN/38079/2016,SIA/OR/MIN/38079/2016,SIA/OR/MIN/38079/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,SIA/OR/IND2/25941/2018,SIA/OR/IND2/25941/2018,SIA/OR/IND2/25941/2018,SIA/OR/IND2/25941/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,SIA/OR/MIN/83136/2022,SIA/OR/MIN/83136/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,SIA/OR/IND2/29175/2018,SIA/OR/IND2/29175/2018,SIA/OR/IND2/29175/2018,SIA/OR/IND2/29175/2018,SIA/OR/IND2/29175/2018,SIA/OR/IND2/29175/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,SIA/OR/MIN/50808/2016,SIA/OR/MIN/50808/2016,SIA/OR/MIN/50808/2016,SIA/OR/MIN/50808/2016,SIA/OR/MIN/50808/2016,SIA/OR/MIN/50808/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,SIA/OR/MIN/404116/2022,SIA/OR/MIN/404116/2022,SIA/OR/MIN/404116/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,SIA/OR/MIN/50144/2016,SIA/OR/MIN/50144/2016,SIA/OR/MIN/50144/2016,SIA/OR/MIN/50144/2016,SIA/OR/MIN/50144/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,SIA/OR/NCP/83491/2018,SIA/OR/NCP/83491/2018,SIA/OR/NCP/83491/2018,SIA/OR/NCP/83491/2018,SIA/OR/NCP/83491/2018,SIA/OR/NCP/83491/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,SIA/OR/IND2/16695/2015,SIA/OR/IND2/16695/2015,SIA/OR/IND2/16695/2015,SIA/OR/IND2/16695/2015,SIA/OR/IND2/16695/2015,SIA/OR/IND2/16695/2015,SIA/OR/IND2/16695/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,SIA/OR/IND2/22252/2018,SIA/OR/IND2/22252/2018,SIA/OR/IND2/22252/2018,SIA/OR/IND2/22252/2018,SIA/OR/IND2/22252/2018,SIA/OR/IND2/22252/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,SIA/OR/MIN/403303/2022,SIA/OR/MIN/403303/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,SIA/OR/MIN/422346/2023,SIA/OR/MIN/422346/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,SIA/OR/IND2/22461/2018,SIA/OR/IND2/22461/2018,SIA/OR/IND2/22461/2018,SIA/OR/IND2/22461/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,SIA/OR/IND2/22149/2018,SIA/OR/IND2/22149/2018,SIA/OR/IND2/22149/2018,SIA/OR/IND2/22149/2018,SIA/OR/IND2/22149/2018,SIA/OR/IND2/22149/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,SIA/OR/MIN/75116/2020,SIA/OR/MIN/75116/2020,SIA/OR/MIN/75116/2020,SIA/OR/MIN/75116/2020,SIA/OR/MIN/75116/2020,SIA/OR/MIN/75116/2020,SIA/OR/MIN/75116/2020,SIA/OR/MIN/75116/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,SIA/OR/MIN/287854/2022,SIA/OR/MIN/287854/2022,SIA/OR/MIN/287854/2022,SIA/OR/MIN/287854/2022,SIA/OR/MIN/287854/2022,SIA/OR/MIN/287854/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,SIA/OR/MIN/419481/2023,SIA/OR/MIN/419481/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,SIA/OR/MIN/37826/2016,SIA/OR/MIN/37826/2016,SIA/OR/MIN/37826/2016,SIA/OR/MIN/37826/2016,SIA/OR/MIN/37826/2016,SIA/OR/MIN/37826/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
