"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"2898",5,"SIA/TG/MIN/68980/2019","SIA/TG/MIN/68980/2019","M/s. Gayathri Mines & Minerals","M/S. GAYATHRI MINES & MINERALS","EC Granted","EC",NA
"2899",6,"SIA/TG/MIN/208779/2021","SIA/TG/MIN/208779/202","3.60 Ha. of Colour Granite quarry, Ms Mathru Sri Granites","M/S. MATHRUSRI GRANITES","EC Granted","EC",NA
"2900",7,"SIA/TG/MIN/251970/2022","SIA/TG/MIN/251970/2022","1.618 Ha. of Road Metal & Building Stone Mine of Smt A.Sujatha,Sy.No.32 of Junni Village,Echoda Mandal,Adilabad Dist.","SMT A SUJATHA","EC Granted","EC",NA
"2901",8,"SIA/TG/MIN/282375/2022","SIA/TG/MIN/282375/2022","M/s. KVP Granites – 1.26 Ha","KVP GRANITES","EC Granted","EC",NA
"2902",9,"SIA/TG/MIN/282644/2022","SIA/TG/MIN/282644/2022","Sri. Kolanu Yakender Reddy – 1.0 Ha","YAKENDER REDDY KOLANU","EC Granted","EC",NA
"2903",10,"SIA/TG/MIS/282696/2022","SIA/TG/MIS/282696/2022","Arkala Life by M/s. Arkala Realty and Infrastructure Private Limited","ARKALA REALTY AND INFRASTRUCTURE PRIVATE LIMITED","EC Granted","EC",NA
"2904",1,"SIA/TG/MIN/154264/2020","SIA/TG/MIN/154264/2020","M/s. Padmini Granites","M/S. PADMINI GRANITES","EC Granted","EC",NA
"2905",2,"SIA/TG/IND2/153666/2020","SIA/TG/IND2/153666/2020","Mahalakshmi Laboratories Pvt. Ltd.","MAHALAKSHMI LABORATORIES PRIVATE LIMITED","EC Granted","EC",NA
"2906",2,"SIA/TG/MIN/262280/2022","SIA/TG/MIN/262280/2022","DMRL MINES  AND MINERALS","DMRL MINES AND MINERALS","EC Granted","EC",NA
"2907",3,"SIA/TG/MIN/277953/2022","SIA/TG/MIN/277953/2022","M/s. Madhu Granites – 2.60 Ha","MADHU MAMIDI","EC Granted","EC",NA
"2908",4,"SIA/TG/MIN/281025/2022","SIA/TG/MIN/281025/2022","Sri Maduri Venugopal Rao","VENU GOPAL RAO MADURI","EC Granted","EC",NA
"2909",5,"SIA/TG/MIS/107365/2019","SIA/TG/MIS/107365/2019","Vignana Jyothi","VNRJYOTHIEC","Delisted","EC",NA
"2910",6,"SIA/TG/MIS/197286/2021","SIA/TG/MIS/197286/2021","PIONEER HOLIDAY RESORTS LIMITED","PIONEER HOLIDAY RESORTS LIMITED","EC Granted","EC",NA
"2911",7,"SIA/TG/MIS/189195/2020","SIA/TG/MIS/189195/2020","M/s Maram Infra Project Pvt.Ltd","M/S MARAM INFRA PROJECT PVT. LTD","EC Granted","EC",NA
"2912",9,"SIA/TG/MIN/62180/2021","SIA/TG/MIN/62180/2021","Sri Muthyreddy Sanjeeva Reddy","MUTHY REDDY SANJEEVA REDDY","EC Granted","EC",NA
"2913",10,"SIA/TG/MIS/79642/2022","SIA/TG/MIS/79642/2022","M/s. RS Pasuraa Tellapur Builders LLP","RS PASURAA TELLAPUR BUILDERS LLP","EC Granted","EC",NA
"2914",1,"SIA/TG/MIN/179824/2020","SIA/TG/MIN/179824/2020","Sri Rama Stone Crushers LLP","SRI RAMA STONE CRUSHERS LLP","EC Granted","EC",NA
"2915",2,"SIA/TG/IND2/175988/2020","SIA/TG/IND2/175988/2020","Proposed Establishment of Active Pharmaceutical Ingredients (APIs) and API Intermediates Manufacturing unit by M/s. SVK Organics Private Limited","SVK ORGANICS PRIVATE LIMITED","Delisted","EC",NA
"2916",5,"SIA/TG/MIS/278809/2022","SIA/TG/MIS/278809/2022","M/s. Hitec Cyberspazio LLP","HITEC CYBERSPAZIO LLP","EC Granted","EC",NA
"2917",1,"SIA/TG/INFRA2/413870/2023","SIA/TG/INFRA2/413870/2023","Reliance Elysium by M/s Reliance Builders","RELIANCE BUILDERS","EC Granted","EC",NA
"2918",2,"SIA/TG/MIN/401503/2022","SIA/TG/MIN/401503/2022","M/s. Gayatri Granites – 0.80 Ha","M/S.  GAYATHRI GRANITES","EC Granted","EC",NA
"2919",3,"SIA/TG/IND2/17847/2016","SIA/TG/IND2/17847/2016","Suven Life Sciences Limited","V Murali Krishna Prasad","EC Granted","EC",NA
"2920",4,"SIA/TG/INFRA2/435271/2023","SIA/TG/INFRA2/435271/2023","Villas @ Hyderabad by Sattva Group","POORNA BUILD-TECH PRIVATE LIMITED","Under examination of SEIAA after SEAC","EC",NA
"2921",5,"SIA/TG/MIN/74298/2018","","M/s. Venkata Sai Granites","VENKATA SAI GRANITES","Delisted","EC",NA
"2922",6,"SIA/TG/MIN/432043/2023","SIA/TG/MIN/432043/2023","M/S. Ambedkar Granites","KARAVADI HARSHAVARDHAN","Delisted","EC",NA
"2923",7,"SIA/TG/MIN/72609/2018","SIA/TG/MIN/72609/2018","M/s Saviour Mines & Minerals Pvt. Ltd [Gopularam Laterite Mine]","PIONEER TORSTEELS MILLS PVT LTD","EC Granted - Processed offline","EC",NA
"2924",1,"SIA/TG/NCP/74572/2018","SIA/TG/NCP/74572/2018","Phoenix Embassy Tech zone Pvt. Ltd.
(IT / ITES Office complex)","PHOENIX GROUP","EC Granted - Processed offline","EC",NA
"2925",2,"SIA/TG/MIN/72408/2018","SIA/TG/MIN/72408/2018","BSCPL Infrastructure LTD","BSCPL INFRASTRUCTURE LTD","Delisted","EC",NA
"2926",3,"SIA/TG/MIN/425699/2023","SIA/TG/MIN/425699/2023","Proposed sand mining over an extent of 13.0 Hectares Dharmavaram - II Sand Reach on Godavari River, Dharmavaram Village, Wazeedu Mandal, Mulugu District, Telangana State. by M/s TSMDC Ltd","TMDC","EC Granted","EC",NA
"2927",4,"SIA/TG/MIN/58366/2016","SIA/TG/MIN/58366/2016","TELANGANA STATE MINERAL DEVELOPMENT CORPORATION LIMITED","TSMDCLTD","EC Granted","EC",NA
"2928",5,"SIA/TG/MIN/418011/2023","SIA/TG/MIN/418011/2023","M/s. Narasimha Stone Crusher","NARASIMHA STONE CRUSHER","EC Granted","EC",NA
"2929",6,"SIA/TG/INFRA2/418729/2023","SIA/TG/INFRA2/418729/2023","S V Lake woods by M/s Sree Venkateswara Infra","SREE VENKATESWARA INFRA","EC Granted","EC",NA
"2930",7,"SIA/TG/IND3/437080/2023","SIA/TG/IND3/437080/2023","Proposed Expansion of Active Pharmaceutical Ingredients (APIs) and Intermediates Manufacturing Unit along with R&D Facility located at Plot No. 29, 30, 31, 32, 39, 40, 41 & 42, Phase-II of IDA, Pashamailaram, Patancheru (M), Sangareddy District, Telangana State by M/s. Valentis Laboratories Private Limited","VALENTIS LABORATORIES PRIVATE LIMITED","Under examination of SEIAA after SEAC","EC",NA
"2931",8,"SIA/TG/MIN/69021/2017","","M/s BHP Granites Pvt. Ltd.1.950 Hectares, situated in Sy. No. 245 of Ammanagurthy (Village),   Saidapur (Mandal), Karimnagar (District)","BHP GRANITES PVT. LTD.","Delisted","EC",NA
"2932",9,"SIA/TG/MIN/70424/2017","SIA/TG/MIN/70424/2017","Sri. V.U.S.B. BHUSHAN KUMAR   
(Laterite Mine lease area  31.00Acres/12.54 Ha.)","SRI.V.U.S.B. BHUSHAN KUMAR","WithdrawEC","EC",NA
"2933",10,"SIA/TG/MIN/421139/2023","SIA/TG/MIN/421139/2023","Asst. Director of Mines and Geology, Tandur, Vikarabad District, Telangana 4.86 Ha.","VENKATA SAMBASIVA VOOLAPALLI","EC Granted","EC",NA
"2934",2,"SIA/TG/IND2/173243/2020","SIA/TG/IND2/173243/2020","Vedgir Pharma","M/S. VEDGIR PHARMA","Rejection Letter Granted","EC",NA
"2935",3,"SIA/TG/MIN/201742/2021","SIA/TG/MIN/201742/2021","Sir V.U.S.B.Bhushan Kumar","SRI.V.U.S.B. BHUSHAN KUMAR","Rejection Letter Granted","EC",NA
"2936",4,"SIA/TG/MIN/207281/2021","SIA/TG/MIN/207281/2021","Sri.S.Seenaiah,Rough Stone and Road Metal Mine","SRI.S.SEENAIAH","EC Granted","EC",NA
"2937",5,"SIA/TG/IND3/248423/2021","SIA/TG/IND3/248423/2021","Proposed to establish Bulk Drugs & Drug Intermediates Manufacturing Unit by Athulitha Laboratories Pvt. Ltd.,  Unit-III","ATHULITHA LABORATORIES PRIVATE LIMITED","EC Granted","EC",NA
"2938",6,"SIA/TG/IND3/248899/2021","SIA/TG/IND3/248899/2021","Establishment of Active Pharma Ingredients (Bulk drug and intermediates) manufacturing unit (7.45 TPD) by M/s. VSK Labs Private Limited","VSK LABS PRIVATE LIMITED","EC Granted","EC",NA
"2939",7,"SIA/TG/MIN/249053/2021","SIA/TG/MIN/249053/2021","M/s. Sri Sai Stone Crusher -Building Stone & Road metal","M/S. SRI SAI STONE CRUSHER","EC Granted","EC",NA
"2940",8,"SIA/TG/MIN/286486/2022","SIA/TG/MIN/286486/2022","Mining of ordinary sand over an Extent of 4.95 hec in Godavari River at Thurubaka (V), Dummugudem Mandal, Bhadradri Kothagudem District, Telangana State","M/S TSMDC LTD","EC Granted","EC",NA
"2941",9,"SIA/TG/IND2/146456/2020","SIA/TG/IND2/146456/2020","","HARITHA BIOPRODUCTS INDIA PVT LIMITED","EC Granted","EC",NA
"2942",10,"SIA/TG/IND2/166704/2020","SIA/TG/IND2/166704/2020","Ms. Ravoos Laboratories Ltd  (Unit II)","MS. RAVOOS LABORATORIES LTD","EC Granted","EC",NA
"2943",1,"SIA/TG/IND2/176707/2020","SIA/TG/IND2/176707/2020","M/s. Simson Life Sciences Pvt. Ltd.","SIMSON LIFE SCIENCES PVT. LTD.","EC Granted","EC",NA
"2944",2,"SIA/TG/IND2/176751/2020","SIA/TG/IND2/176751/2020","Establishment of Active Pharma Ingredients (Bulk drug and intermediates) manufacturing unit by M/s. Tecpharma Systems India Pvt. Ltd","TECPHARMA SYSTEMS INDIA PVT LTD","EC Granted","EC",NA
"2945",6,"SIA/TG/MIN/192794/2021","SIA/TG/MIN/192794/2021","M/s.Adarsh India Mining Pvt Ltd","M/S.ADARSH INDIA MINING PVT LTD","Rejection Letter Granted","EC",NA
"2946",7,"SIA/TG/MIN/45407/2019","SIA/TG/MIN/45407/2019","Proposed Limestone Slabs Quarry of M/s. Reddy Stone Industry","M/S REDDY STONE INDUSTRY","EC Granted","EC",NA
"2947",9,"SIA/TG/MIS/58528/2020","SIA/TG/MIS/58528/2020","Construction of Proposed IT Building by  M/s. Vamsiram Projects LLP","M/S. VAMSIRAM PROJECTS LLP","EC Granted","EC",NA
"2948",10,"SIA/TG/MIS/183095/2020","SIA/TG/MIS/183095/2020","M/s TNR URBAN LLP","M/S TNR URBAN LLP","WithdrawEC","EC",NA
"2949",6,"SIA/TG/MIS/235248/2021","SIA/TG/MIS/235248/2021","Hyndava Logistic Park","M/S. S R PEDDI ESTATES (I) PVT LTD.","EC Granted","EC",NA
"2950",7,"SIA/TG/MIS/70919/2017","SIA/TG/MIS/70919/2017","M/s. Capgemini Technology Services India Limited","M/S. CAPEGEMINI TECHNOLOGY SERVICES INDIA LIMITED","EC Granted","EC",NA
"2951",8,"SIA/TG/MIS/250581/2022","SIA/TG/MIS/250581/2022","DSR Park Ridge by M/s. DSR Prime Spaces","DSR PRIME SPACES","EC Granted","EC",NA
"2952",1,"SIA/TG/MIN/131227/2019","SIA/TG/MIN/131227/2019","M/s Siri Granites","M/S SIRI GRANITES","EC Granted","EC",NA
"2953",2,"SIA/TG/IND2/153282/2020","SIA/TG/IND2/153282/2020","VIWYN PHARMA PRIVATE LIMITED","VIWYN PHARMA PRIVATE LIMITED","EC Granted","EC",NA
"2954",3,"SIA/TG/MIN/153974/2020","SIA/TG/MIN/153974/2020","M/s. Sri Durga Granites","M/S. SRI DURGA GRANITES","EC Granted","EC",NA
"2955",4,"SIA/TG/IND2/151865/2020","SIA/TG/IND2/151865/2020","Establishment of Active Pharma Ingredients (Bulk Drugs and Intermediates) manufacturing unit  by M/s. Anikar Laboratories Pvt. Ltd","ANIKAR LABORATORIES PVT LTD","EC Granted","EC",NA
"2956",9,"SIA/TG/MIN/273036/2022","SIA/TG/MIN/273036/2022","M/s Sri Sai Mine and Minerals","SANJEEV KUMAR VAVILLA","EC Granted","EC",NA
"2957",10,"SIA/TG/MIN/273094/2022","SIA/TG/MIN/273094/2022","Anantha Sai Stone Crushing Pvt Limited","ANANTHA SAI INDUSTRIES PRIVATE LIMITED","EC Granted","EC",NA
"2958",1,"SIA/TG/NCP/72715/2018","SIA/TG/NCP/72715/2018","JASWITHA CONSTRUCTIONS (RESIDENTIAL COMPLEX)","JASWITHA CONSTRUCTIONS","EC Granted - Processed offline","EC",NA
"2959",2,"SIA/TG/MIN/75929/2018","","M/s. Srinivasa Granites
Survey No.293, Asifnagar Village, Kothapally Mandal, Karimnagar District, Telangana State","M/S.  SRINIVASA GRANITES","Delisted","EC",NA
"2960",3,"SIA/TG/MIN/70772/2017","SIA/TG/MIN/70772/2017","Sri. K. Naveen Kumar 
(Mining of Gravel - 3.260 Ha - Cluster)","K NAVEEN KUMAR","EC Granted - Processed offline","EC",NA
"2961",8,"SIA/TG/MIN/77448/2022","SIA/TG/MIN/77448/2022","Colour Granite Mine of Sreevaree Enterprises","GOVINI SATHISHKUMAR","Delisted","EC",NA
"2962",6,"SIA/TG/MIN/283095/2022","SIA/TG/MIN/283095/2022","Sri Nam Prabhakar – 2.00 Ha","PRABHAKAR NAM","EC Granted","EC",NA
"2963",7,"SIA/TG/MIS/283598/2022","SIA/TG/MIS/283598/2022","Sai Sravanthi Infra Projects Private Limited","SAI SRAVANTHI INFRA PROJECTS PRIVATE LIMTED","EC Granted","EC",NA
"2964",1,"SIA/TG/MIS/195026/2021","SIA/TG/MIS/195026/2021","Building 5B By  M/s Intime Properties Ltd","INTIME PROPERTIES  LIMITED","EC Granted","EC",NA
"2965",7,"SIA/TG/MIS/211015/2021","SIA/TG/MIS/211015/2021","SIA CONSTRUCTION PRIVATE LIMITED","SIA CONSTRUCTION PRIVATE LIMITED","EC Granted","EC",NA
"2966",9,"SIA/TG/MIN/143488/2020","SIA/TG/MIN/143488/2020","M/s. Sapthagiri Minerals","M/S SAPTHAGIRI MINERALS","EC Granted","EC",NA
"2967",8,"SIA/TG/MIN/144401/2020","SIA/TG/MIN/144401/2020","Sri Bhukya Balu","BHUKYA BALU","EC Granted","EC",NA
"2968",5,"SIA/TG/MIN/42062/2019","SIA/TG/MIN/42062/2019","M/s. Sreevaree Enterprises (Colour Granite Mine - 8.00Ha., Sy. No: 8/1 (G.L), Elabotharam Village, Saidapur Mandal       Karimnagar District, Telangana","MS.SREEVAREE EXPORTS","EC Granted","EC",NA
"2969",6,"SIA/TG/MIS/211967/2021","SIA/TG/MIS/211967/2021","Expansion of Proposed Residential Villa Project by Northstar Homes.","NORTHSTAR HOMES","EC Granted","EC",NA
"2970",9,"SIA/TG/MIS/280526/2022","SIA/TG/MIS/280526/2022","M/s. Squarius Infra Projects Pvt. Ltd.","ABDUL MOHAMMAD","EC Granted","EC",NA
"2971",10,"SIA/TG/MIN/280255/2022","SIA/TG/MIN/280255/2022","M/s. Srinivasa Stone Crusher","SRINIVAS SEGONDA","EC Granted","EC",NA
"2972",3,"SIA/TG/MIN/402032/2022","SIA/TG/MIN/402032/2022","M/s. Sameer Industries -Road metal & Building Stone quarry","MOHAMMED WAJID","WithdrawEC","EC",NA
"2973",4,"SIA/TG/NCP/76155/2018","SIA/TG/NCP/76155/2018","Aparna Cyber Scape","APARNA CONSTRUCTIONS AND ESTATES PVT. LTD.","EC Granted","EC",NA
"2974",5,"SIA/TG/MIN/422473/2023","SIA/TG/MIN/422473/2023","M/s. TSMDC Ltd. Narsireddygudem Reach","TMDC","Delisted","EC",NA
"2975",6,"SIA/TG/NCP/74302/2018","SIA/TG/NCP/74302/2018","Hallmark Housing Infra","HALLMARK HOUSING INFRA","EC Granted - Processed offline","EC",NA
"2976",7,"SIA/TG/MIN/432218/2023","SIA/TG/MIN/432218/2023","Sri G.Rama Rao","SRI.G.RAMA RAO","EC Granted","EC",NA
"2977",8,"SIA/TG/NCP/70270/2017","SIA/TG/NCP/70270/2017","Block A and Block B","VITP PRIVATE LIMITED","EC Granted - Processed offline","EC",NA
"2978",9,"SIA/TG/MIN/434324/2023","SIA/TG/MIN/434324/2023","Sri Mohammed Hussen","SHAHNAZ BEGUM","EC Granted","EC",NA
"2979",10,"SIA/TG/MIN/409010/2022","SIA/TG/MIN/409010/2022","Sri B. Raja Shekar Reddy","BADDAM REDDY","EC Granted","EC",NA
"2980",1,"SIA/TG/MIN/74692/2018","","0.809 Ha. of Building Stone & Road Metal  Mine of  Sri D. Linga Reddy,Sy.No. 20 
Sirala  Village 
Bhainsa  Mandal,
Nirmal District, 
Telangana.","D LINGA REDDY","Delisted","EC",NA
"2981",2,"SIA/TG/NCP/65234/2017","SIA/TG/NCP/65234/2017","L. SAMBASIVA RAO
(Office complex)","L SAMBASIVA RAO","EC Granted","EC",NA
"2982",3,"SIA/TG/MIN/79947/2018","","Sri M Prasad","SRI M PRASAD","Delisted","EC",NA
"2983",4,"SIA/TG/MIN/430064/2023","SIA/TG/MIN/430064/2023","Sri N Penchal Naidu","NAIDU PENCHALA","EC Granted","EC",NA
"2984",5,"SIA/TG/INFRA2/436095/2023","SIA/TG/INFRA2/436095/2023","Lean Villas by M/s. Lean Infra Con LLP","LEAN INFRA CON LLP","Under examination of SEAC","EC",NA
"2985",6,"SIA/TG/IND3/425678/2023","SIA/TG/IND3/425678/2023","Proposed expansion inclusion of Synthetic Organic Chemicals (Resin) manufacturing unit facility in existing (Non EC) facility for captive usage by DEC Industries Pvt. Ltd","DEC INDUSTRIES PRIVATE LIMITED","Rejection Letter Granted","EC",NA
"2986",7,"SIA/TG/MIN/74070/2018","SIA/TG/MIN/74070/2018","BSCPL Infrastructure LTD","MS BSCPL INFRASTRUCTURE LTD","Delisted","EC",NA
"2987",8,"SIA/TG/MIN/70422/2017","SIA/TG/MIN/70422/2017","Sri. V.U.S.B. BHUSHAN KUMAR   
(Laterite Mine lease area  24.00Acres/9.71 Ha.)","SRI.V.U.S.B. BHUSHAN KUMAR","WithdrawEC","EC",NA
"2988",9,"SIA/TG/MIN/437785/2023","SIA/TG/MIN/437785/2023","Sri Guntaka Venkateswara Reddy","GUNTAKA REDDY","Delisted","EC",NA
"2989",10,"SIA/TG/IND2/17903/2016","SIA/TG/IND2/17903/2016","Divis Pharmaceuticals Pvt. Ltd.","DIVIS PHARMACEUTICALS PVT LTD","EC Granted","EC",NA
"2990",1,"SIA/TG/MIS/200770/2021","SIA/TG/MIS/200770/2021","Armsburg Rasagna North by The Building Co.","THE BUILDING COMPANY","EC Granted","EC",NA
"2991",2,"SIA/TG/MIN/44917/2019","SIA/TG/MIN/44917/2019","Sri. Gundu Vijay Raj","SRI. GUNDU VIJAY RAJ","Delisted","EC",NA
"2992",3,"SIA/TG/MIN/44895/2019","SIA/TG/MIN/44895/2019","M/s. Sivanta Minero Projects (P) Limited","SIVANTA MINERO PROJECTS PRIVATE LIMITED","Delisted","EC",NA
"2993",4,"SIA/TG/MIN/161278/2020","SIA/TG/MIN/161278/2020","Parameshwara Mines and Minerals","VENKATESHWARA MINES AND MINERALS","WithdrawEC","EC",NA
"2994",5,"SIA/TG/MIN/426695/2023","SIA/TG/MIN/426695/2023","A. Karnapal Reddy - Stone & Metal  quarry in 6.181 ha","ANNAPUREDDY REDDY","EC Granted","EC",NA
"2995",6,"SIA/TG/NCP/73603/2018","SIA/TG/NCP/73603/2018","Sri Ponguleti Prasada Reddy and Others","SRI PONGULETI PRASAD REDDY AND OTHERS","EC Granted - Processed offline","EC",NA
"2996",7,"SIA/TG/NCP/75709/2018","","New Residential Villas Gated Community Housing project ""MAGNUS ELITE HOMES"" at Sy. No. 189&191, situated at Indresham village, Patancheru Mandal, Sangareddy district, Telangana","MAGNUS ELITE HOMES","WithdrawEC","EC",NA
"2997",8,"SIA/TG/INFRA2/435011/2023","SIA/TG/INFRA2/435011/2023","Residential Project by Ramky Estates and Farms Limited at Survey nos. 166(P), 169 and 170(P), Cherlapally","RAMKY ESTATES & FARMS LIMITED","EC Granted","EC",NA
"2998",9,"SIA/TG/MIN/93240/2019","SIA/TG/MIN/93240/2019","Rough Stone & Road Metal Quarry of Sri G. Sateesh","G. SATEESH","EC Granted","EC",NA
"2999",10,"SIA/TG/MIN/57628/2016","","M/s. Venkateswara Stone Cutters Quarry Labour Contract Co-Operative Society Ltd. - Ac 4.0 Guntas","VENKATESWARA STONE CUTTERS QUARRY LABOUR CONTRACT CO OPERATIVE SOCIETY LTD","TransferToDEIAA","EC",NA
"3000",1,"SIA/TG/INFRA2/417986/2023","SIA/TG/INFRA2/417986/2023","Lansum Properties LLP","LANSUM PROPERTIES LLP","EC Granted","EC",NA
"3001",2,"SIA/TG/NCP/71678/2017","SIA/TG/NCP/71678/2017","ADITYA ATHENA","SRI ADITYA HOMES PVT. LTD.,","EC Granted - Processed offline","EC",NA
"3002",3,"SIA/TG/MIN/427613/2023","SIA/TG/MIN/427613/2023","Sri Kadari Ramesh","SRI KADARI  RAMESH","Delisted","EC",NA
"3003",4,"SIA/TG/INFRA2/429736/2023","SIA/TG/INFRA2/429736/2023","Aparna Amber Villas by M/s Aparna Infra housing Private Limited","M/S APARNA INFRAHOUSING PVT. LTD","EC Granted","EC",NA
"3004",5,"SIA/TG/NCP/56573/2016","SIA/TG/NCP/56573/2016","VAASUDEVA HOMES LLP","VAASUDEVA HOMES LLP","EC Granted","EC",NA
"3005",6,"SIA/TG/MIN/74375/2018","","M/s.Meghana Granites","M/S. MEGHANA GRANITES","Delisted","EC",NA
"3006",7,"SIA/TG/INFRA2/427160/2023","SIA/TG/INFRA2/427160/2023","M/s. Sreerastu Hotels & Properties Pvt. Ltd.","SREERASTU HOTELS & PROPERTIES PRIVATE LIMITED","EC Granted","EC",NA
"3007",8,"SIA/TG/INFRA2/400741/2022","SIA/TG/INFRA2/400741/2022","M/s Sark projects India Pvt Ltd.","VENKATESWARA GIDUGU","EC Granted","EC",NA
"3008",9,"SIA/TG/MIN/74352/2018","","K. Hanmanth Reddy","K HANMANTH REDDY","Delisted","EC",NA
"3009",10,"SIA/TG/MIN/63343/2017","SIA/TG/MIN/63343/2017","VENKATESHWARA MINES AND MINERALS - 1.16 HA - CLUSTER","VENKATESHWARA MINES AND MINERALS","EC Granted","EC",NA
"3010",1,"SIA/TG/MIN/425442/2023","SIA/TG/MIN/425442/2023","Sri A.Seshagiri Rao","SHESHAGIRI ALLAMANENI","EC Granted","EC",NA
"3011",10,"SIA/TG/MIN/71672/2017","SIA/TG/MIN/71672/2017","M/s. Dwarakamai Constructions (P) Ltd.,12.74 Ha. of  Rough Stone and Road Metal Mine,Survey No. 304 
Akuthotapally Village,
Amangal  Mandal, 
Rangareddy District, 
Telangana State.","MS DWARAKAMAI CONSTRUCTIONS PVT LTD","EC Granted - Processed offline","EC",NA
"3012",1,"SIA/TG/MIN/424553/2023","SIA/TG/MIN/424553/2023","Smt. Doddaboina Manjulatha","MANJULATHA DODDABOINA","EC Granted","EC",NA
"3013",2,"SIA/TG/NCP/66923/2017","SIA/TG/NCP/66923/2017","RDB HYD INFRASTRUCTURE PVT. LTD.,","RDB HYD INFRASTRUCTURE PVT. LTD.,","EC Granted","EC",NA
"3014",3,"SIA/TG/INFRA2/430505/2023","SIA/TG/INFRA2/430505/2023","M/s. N.R.R. Constructions","N.R.R.CONSTRUCTIONS","EC Granted","EC",NA
"3015",4,"SIA/TG/MIN/75600/2018","","Sri.P.Ramu - 1.40 Ha
(Cluster Area - 20.30 Ha)","SRI P RAMU","Delisted","EC",NA
"3016",5,"SIA/TG/INFRA2/436388/2023","SIA/TG/INFRA2/436388/2023","Aparna Moon Stone by M/s. Aparna Infra housing Private Limited","M/S APARNA INFRAHOUSING PVT. LTD","EC Granted","EC",NA
"3017",6,"SIA/TG/MIN/420480/2023","SIA/TG/MIN/420480/2023","River Sand Mining Project for mining of ordinary sand in Godavari river basin at Ambatipally-1 Reach","M/S TSMDC LTD","EC Granted","EC",NA
"3018",7,"SIA/TG/INFRA2/433904/2023","SIA/TG/INFRA2/433904/2023","“AVL’s  Samskruti”, Construction of Residential Apartment Buildings, by M/s AVL Constructions & Others","AVL CONSTRUCTIONS","EC Granted","EC",NA
"3019",8,"SIA/TG/INFRA2/409977/2022","SIA/TG/INFRA2/409977/2022","Housing Gated and Community Villas LANDMARK-V by M/s. Tripura Constructions","TRIPURA CONSTRUCTIONS","EC Granted","EC",NA
"3020",9,"SIA/TG/MIN/61529/2017","SIA/TG/MIN/61529/2017","Smt.Lakshmi Guptha 2.60 Hect of Quartz & Feldspar Mine,Sy No:47/1,Balanagar (V) & (M),Mahaboobnagar (D).","SMT LAKSHMI GUPTHA","Delisted","EC",NA
"3021",10,"SIA/TG/MIN/407311/2022","SIA/TG/MIN/407311/2022","SRI GANKIDI VENKATESHWAR REDDY","DUSHYANTH REDDY RAYIDI","EC Granted","EC",NA
"3022",1,"SIA/TG/MIN/400466/2022","SIA/TG/MIN/400466/2022


DSR & replenishment st","Sri.V.Shankar Reddy,Black Granite Mine","SRI.V.SHANKAR REDDY","Delisted","EC",NA
"3023",2,"SIA/TG/MIN/70994/2017","SIA/TG/MIN/70994/2017","T SUDHAKAR RAO","TUMMUNURI SUDHAKAR RAO","EC Granted","EC",NA
"3024",3,"SIA/TG/INFRA2/419297/2023","SIA/TG/INFRA2/419297/2023","Jubilee Hills Public School by Jubilee Hills Education Society","JUBILEE HILLS EDUCATION SOCIETY","Rejection Letter Granted","EC",NA
"3025",4,"SIA/TG/MIN/414052/2023","SIA/TG/MIN/414052/2023","M/s. Sri. P. Ravinder Reddy","RAVEENDAR REDDY PUCHALA","Delisted","EC",NA
"3026",5,"SIA/TG/INFRA2/436396/2023","SIA/TG/INFRA2/436396/2023","24 CARAT (RESIDENTIAL BUILDING PROJECT) Proposed  BY M/s. GIRIDHARI HOMES PVT LIMITED","PANDU RANGA TEKULA","EC Granted","EC",NA
"3027",6,"SIA/TG/MIN/74723/2018","","Sri Battini Jamalaiah
Survey No.451, Gowraram Village, Penubally Mandal, Khammam District, Telngana State","SRI BATTINI JAMALAIAH","Delisted","EC",NA
"3028",7,"SIA/TG/INFRA2/422341/2023","SIA/TG/INFRA2/422341/2023","Proposed New Residential Cum Commercial Building Project by M/s Amrutha Shelters Private Limited","AMRUTHA SHELTERS PRIVATE LIMITED","Under examination of SEIAA after SEAC","EC",NA
"3029",8,"SIA/TG/NCP/58878/2016","SIA/TG/NCP/588878/2016","Construction of Proposed Residential Building “Akshaja Insignia” of
M/s. Muppa Akshaja Projects Pvt. Ltd.","MUPPA AKSHAJA PROJECTS PVT LTD","EC Granted","EC",NA
"3030",9,"SIA/TG/NCP/90984/2019","SIA/TG/NCP/90984/2019","Vasavi GP Water front @ Tower 1","VASAVI DEVELOPERS","EC Granted","EC",NA
"3031",10,"SIA/TG/NCP/66921/2017","SIA/TG/NCP/66921/2017","Building - 22","SUNDEW PROPERTIES LTD.,","EC Granted","EC",NA
"3032",1,"SIA/TG/MIN/71056/2017","SIA/TG/MIN/71056/2017","Sri Akula Parashuramulu","SRI AKULA PARASHURAMULU","EC Granted - Processed offline","EC",NA
"3033",2,"SIA/TG/INFRA2/432037/2023","SIA/TG/INFRA2/432037/2023","Shanta Sriram Constructions Private Limited","SHANTA SRIRAM CONSTRUCTION PVT LTD","Delisted","EC",NA
"3034",3,"SIA/TG/MIN/74193/2018","SIA/TG/MIN/74193/2018","M/s.Astral Granites Pvt Ltd.,","ASTRAL GRANITE PVT LTD","Delisted","EC",NA
