"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"3155",10,"SIA/KA/MIN/450165/2023","SEIAA 527 MIN 2023","“Grey Granite Quarry” of Sri. PrakashAddede","PRAKASH","EC Granted","EC",NA
"3156",6,"SIA/KA/MIN/149557/2020","SEIAA 135 MIN 2020","“Building Stone Quarry” of Shri. S. S. Veeranagoudar","SHRI. S. S. VEERANAGOUDAR","Delisted","EC",NA
"3157",10,"SIA/KA/MIN/206487/2021","SEIAA 175 MIN 2021","“Ordinary Sand Quarry” of M/s. Shakambari Sand Movers","M/S. SHAKAMBARI SAND MOVERS","EC Granted","EC",NA
"3158",3,"SIA/KA/MIN/175985/2020","SEIAA 342 MN 2020","“Building Stone Quarry” of Sri. Mohsin Ahmad","“BUILDING STONE QUARRY” OF SRI. MOHSIN AHMAD","EC Granted - Processed offline","EC",NA
"3159",6,"SIA/KA/MIN/258945/2022","SEIAA 89 MIN 2022","MUDGAL GRAY GRANITE QUARRY","MALLIKARJUNAGOUDA PATIL","EC Granted","EC",NA
"3160",1,"SIA/KA/MIN/402685/2022","SEIAA 421 MIN 2022","Corundum Quarry (Sri. Mir Mohamed Rafi)","MIR RAFI","EC Granted","EC",NA
"3161",3,"SIA/KA/INFRA2/421773/2023","SEIAA 73 CON 2023","Proposed Residential Development Building by M/s. Arsis Developers Pvt Ltd.,","ARSIS DEVELOPERS PRIVATE LIMITED","EC Granted","EC",NA
"3162",4,"SIA/KA/MIN/421922/2023","SEIAA 153 MIN 2023","“Laterite Stone Quarry” of M/s S S Minerals,","S S MINERALS","EC Granted","EC",NA
"3163",5,"SIA/KA/INFRA2/422081/2023","SEIAA 80 CON 2023","Residential Apartment project","SLV DEVELOPERS PRIVATE LIMITED","EC Granted","EC",NA
"3164",6,"SIA/KA/MIN/421778/2023","SEIAA 157 MIN 2023","“Ornamental Stone (Grey Granite) Quarry” of Sri. A Lakshmaiah","ANJINAPPA LAKSHMAIAH","EC Granted","EC",NA
"3165",7,"SIA/KA/INFRA2/443447/2023","SEIAA 178 CON  2023","Proposed to construct private Room Block, Auditorium Block, Hostel Block, Anex Block, Attender Block and Sick Room Block in additions to Existing Hospital Building   with 605 beds capacity","ST.MARTHAS HOSPITAL","EC Granted","EC",NA
"3166",8,"SIA/KA/NCP/33439/2017","SEIAA 20 IND 2017","the proposed Amendment in the Environmental Clearance to include red category industries in the Dobaspet 4th Phase Industrial Area","KARNATAKA INDUSTRIAL AREA DEVELOPMENT BOARD NANDIKUR","Deferred by SEAC","EC",NA
"3167",9,"SIA/KA/MIS/62013/2017","SEIAA 11 MIN 2017","“Removal of Sand Bar over an extent of 7.36 Ha in Sand Bar No. SB-AG-4 in Aghanashini River at Manaki village, Kumta Taluk and Uttara Kannada District, Karnataka”.","DISTRICT SAND MONITORING COMMITEE CRZ","Rejection Letter Granted","EC",NA
"3168",1,"SIA/KA/MIN/284418/2022","SEIAA 335 MIN 2022","Building Stone Quarry","M/S. SRINIDHI","Pending at PP due to eds","EC",NA
"3169",2,"SIA/KA/MIS/285914/2022","SEIAA 107 CON 2022","Construction of Residential Apartment","APG HABITAT PRIVATE LIMITED","EC Granted","EC",NA
"3170",3,"SIA/KA/MIN/406504/2022","SEIAA 423 MIN 2021","NAGALAPURA SAND BLOCK","KARNATAKA STATE MINERALS CORPORATION LIMITED","Delisted","EC",NA
"3171",4,"SIA/KA/MIN/405495/2022","SEIAA 440 MIN 2021","Myadargola Sand Block (Block No-1) Lease Area of 4.94 Ha. (12.20 Acres)","THE HUTTI GOLD MINES COMPANY LIMITED","Delisted","EC",NA
"3172",5,"SIA/KA/MIN/404653/2022","SEIAA 474 MIN 2022","“Building Stone Quarry” of Sri Mohammed Ali Dayammanavar","MAHAMMADSAB DAYAMMANAVAR","Pending at PP due to eds","EC",NA
"3173",8,"SIA/KA/MIN/450584/2023","SEIAA 533 MIN 2023","“Ordinary Sand Mining” of Sri. Sharanagouda P Goudar","SRI. SHARANAGOUDA P GOUDAR","EC Granted","EC",NA
"3174",9,"SIA/KA/INFRA1/421307/2023","","Usage of the kaccha road along the seashore at Kasarkod for the purpose of port development as connecting road from NH66","PORT DEPARTMENT","Pending at PP due to eds","EC",NA
"3175",10,"SIA/KA/INFRA2/447276/2023","SEIAA 168 CON 2022","Proposed High-rise Office Building","PRESTIGE CENTURY LANDMARK","EC Granted","EC",NA
"3176",1,"SIA/KA/MIN/421088/2023","SEIAA 217 MIN 2021","Pink Granite Quarry In 15 Acres 16 Guntas (6.2324 Ha.) of Patta Land Sy. No. 51/1/2, 51/1/3, 51/1/5, 51/1/6, 51/2/1, 51/2/2, 51/2/3 & 51/2/4, Kadur Village Kushtagi Taluk, Koppal District, Karnataka, M/s R S Granites.","M/S. R.S. GRANITES","EC Granted","EC",NA
"3177",2,"SIA/KA/INFRA2/441488/2023","SEIAA 196 CON 2023","Proposed Residential and Commercial Development - ‘SKY GARDEN’, ‘BUSINESS BAY’ & ‘BUSINESS PARK’","PRASHANTH SANIL","EC Granted","EC",NA
"3178",3,"SIA/KA/MIN/440003/2023","SEIAA 441 MIN 2023","Expansion of Building Stone Quarry ""M/s. V.M.G. Stone & M-Sand Crusher, Partner: Sri. G. Narayana & H.G. Geetha""","V.M.G.STONE & M.SAND CRUSHER","EC Granted","EC",NA
"3179",4,"SIA/KA/MIN/439823/2023","SEIAA 373 MIN 2023","Expansion of Building Stone Quarry QL No. 554 ""Sri. H. K. Lakshmangowda""","HASSAN LAKSHMANGOWDA","EC Granted","EC",NA
"3180",9,"SIA/KA/MIN/1557/2015","SEIAA 1037 MIN 2015","Building Stone Quarry","A H ABDUL KHADER","EC Granted","EC",NA
"3181",1,"SIA/KA/IND2/26250/2018","SEIAA 35 IND (VIOL) 2018","Synthetic Organic Chemical Manufacturing Unit by M/s. Vivimed Labs Limited, Unit-II","VIVIMED LABS LIMITED","EC Granted - Processed offline","EC",NA
"3182",2,"SIA/KA/MIN/71446/2017","SEIAA 113 MIN 2017","“Kanagalamane Sand Block - OSB-35 River Sand Quarry” Adjacent to Sy. No. – 35, 33, 25, 24, 23 & 22 in Kanagalamane Village in Hemavathi River bed over an extent of 22-00 Acres (8.90 Ha), Kanagalamane - Village, Sakaleshpura – Taluk","SRI SYED HAFFEZ","EC Granted","EC",NA
"3183",4,"SIA/KA/MIN/92737/2019","SEIAA 101 MIN 2019","“Building Stone Quarry” of M/s. Gautham Stone Crusher over an extent of 2-00 Acres under (Government Land) Sy No. 39, Kanivenarayanapura village, Chikkaballapura Taluk Chikkaballapura","GOUTHAM STONE  CLASTER","EC Granted","EC",NA
"3184",5,"SIA/KA/MIN/92935/2019","SEIAA 100 MIN 2019","“Building Stone Quarry” over an extent of 1-20 Acres at Sy No:404(P), Yalagalahalli Village, Chikkaballapura Taluk, Chikkaballapura","SRI  B NARENDRA KUMAR","EC Granted","EC",NA
"3185",7,"SIA/KA/MIN/218586/2021","SEIAA 316 MIN 2021","Grey Granite Quarry of Basavaraj A Rajoor (3.0Acres)","GREY GRANITE QUARRY OF BASAVARAJ A RAJOOR (3.0 ACRES)","EC Granted","EC",NA
"3186",9,"SIA/KA/IND2/190258/2020","SEIAA 08 IND 2021","sarvani chemicals","N.SRINIVASARAO","Delisted","EC",NA
"3187",10,"SIA/KA/MIN/190263/2020","SEIAA 443 MIN 2020","“Building Stone & M-Sand Quarry” of  Sri B. Babu Rao","SRI B.  BABU RAO","EC Granted - Processed offline","EC",NA
"3188",1,"SIA/KA/MIN/248890/2021","SEIAA 24 MIN 2021","“Buklapura Sand Mining Block - 1” of Executive Engineer","EXECUTIVE   ENGINEER","EC Granted","EC",NA
"3189",6,"SIA/KA/MIN/427502/2023","SEIAA 201 MIN 2023","“Ordinary Sand Quarry” of Sri. Mohamad Moulana","MOHAMAD MOULANA","Delisted","EC",NA
"3190",7,"SIA/KA/MIN/428741/2023","SEIAA 71 MIN 2021","Building Stone Quarry in an extent of 1.00 Acres of Patta Land, Sy. No. 45, Chetnihalli Village, Harapanahalli Tq., Vijayanagara Dist., Sri. E. Ravi Kumar","SRI. E RAVIKUMAR","EC Granted","EC",NA
"3191",9,"SIA/KA/INFRA2/447224/2023","","Cu Built Renewable Energy Pvt. Ltd.","CU-BUILT RENEWABLE ENERGY PRIVATE LIMITED","Pending at PP due to eds","EC",NA
"3192",1,"SIA/KA/MIS/161187/2020","SEIAA 98 CON 2020","Commercial Building Project","DHRUVA KARLE & PRASHANTH.N","EC Granted - Processed offline","EC",NA
"3193",2,"SIA/KA/MIN/265071/2022","","Building Stone Quarry","ASSISTANT EXECUTIVE ENGINEER, PWD PUTTUR","Delisted","EC",NA
"3194",3,"SIA/KA/MIS/265181/2022","SEIAA 38 CON 2022","Residential Villa project","VADLAMUDI CHANDRASHEKAR","EC Granted","EC",NA
"3195",5,"SIA/KA/INFRA2/428065/2023","SEIAA 97 CON 2023","Proposed  “Residential Apartment  Building”","SHRIRAM PROPERTIES LIMITED","EC Granted","EC",NA
"3196",6,"SIA/KA/MIN/447121/2023","SEIAA 473 MIN 2023","Building Stone Quarry","JAGANNATHA SHETTY","EC Granted","EC",NA
"3197",7,"SIA/KA/MIN/449215/2023","SEIAA 493 MIN 2023","“Building Stone Quarry”","RAGHAVENDRA NAYAK","EC Granted","EC",NA
"3198",8,"SIA/KA/MIN/449237/2023","SEIAA 498 MIN 2023","“Building Stone Quarry” of  Sri Gururaj R. Doddamani","GURURAJ DODDAMANI","EC Granted","EC",NA
"3199",9,"SIA/KA/INFRA2/449659/2023","SEIAA 221 CON 2023","Development of “Residential Apartment and Club House” Project","PRESTIGE ESTATES PROJECTS LIMITED","EC Granted","EC",NA
"3200",1,"SIA/KA/MIN/251977/2022","SEIAA 18 MIN 2022","M/s. A. N. Traders(Building Stone Quarry)","ERE RAMESH","EC Granted","EC",NA
"3201",3,"SIA/KA/IND3/247799/2021","SEIAA 69 IND 2021","M/s. Activz Life Sciences (I) Pvt Ltd","ACTIVZ LIFESCIENCES INDIA PRIVATE LIMITED","Delisted","EC",NA
"3202",4,"SIA/KA/IND3/247874/2021","SEIAA 03 IND 2022","M/s. Kumar Organic Products Ltd","KUMAR ORGANIC PRODUCTS LIMITED","Delisted","EC",NA
"3203",6,"SIA/KA/MIN/406305/2022","SEIAA 236 MIN 2021","NAVALLII SSAND BLLOCK NO HPPT--OSSB--0055","KARNATAKA STATE MINERALS CORPORATION LIMITED","Pending at PP due to eds","EC",NA
"3204",7,"SIA/KA/INFRA2/435724/2023","SEIAA 133 CON 2023","Development of Residential Apartment with Club House project","VIKYATH PROPERTIES PRIVATE LIMITED","EC Granted","EC",NA
"3205",8,"SIA/KA/MIN/445571/2023","SEIAA 491 MIN 2023","Building Stone Quarry ""Sri Nityananda M. D.""","MALLITHAMMANAHALLY NITHYANANDA","Pending at PP due to eds","EC",NA
"3206",9,"SIA/KA/INFRA2/445279/2023","SEIAA 101 CON 2023","Proposed Residential Apartment and Commercial Development Project","M/S. GODREJ PROPERTIES LTD","Pending at PP due to eds","EC",NA
"3207",1,"SIA/KA/NCP/71012/2017","SEIAA 53 CON 2016 (RE-OPENED)","Residential Apartment Project by M/s. NCC Urban Infrastructure Ltd.,","NCC URBAN INFRASTRUCTURE LIMITED","EC Granted","EC",NA
"3208",2,"SIA/KA/MIN/185521/2020","SEIAA 372 MN 2020","“Ornamental Stone (Grey Granite) and Building Stone Quarry” of  M/s. K. B. S. Stone Suppliers","K. B. S. STONE SUPPLIERS","EC Granted - Processed offline","EC",NA
"3209",3,"SIA/KA/IND2/20490/2017","SEIAA 22 IND 2017","Shree Renuka Sugars Ltd.,","SHREE RENUKA SUGARS LTD","EC Granted","EC",NA
"3210",4,"SIA/KA/NCP/56054/2016","SEIAA 92 CON 2016","Modification of Residential Apartment @ Thanisandra Village","UNISHIRE HOMES LLP","EC Granted","EC",NA
"3211",1,"SIA/KA/MIN/440691/2023","SEIAA 392 MIN 2023","Sri. Sharanagouda L Patil","SHARANABASAVANAGOUDRA PATIL","Pending at PP due to eds","EC",NA
"3212",2,"SIA/KA/INFRA2/443875/2023","SEIAA 183 CON 2023","Development of “Residential Apartment” Project","DSR INFRA PROJECTS","EC Granted","EC",NA
"3213",3,"SIA/KA/MIN/403516/2022","SEIAA 439 MIN 2022","“Ordinary Sand Quarry” of M/s Annadaneshwar Minerals","Ms Annadaneshwar Minerals","EC Granted","EC",NA
"3214",4,"SIA/KA/MIN/405121/2022","SEIAA 473 MIN 2022","Building Stone Quarry (Block-11) of M/s. Sree Maruteshwara Kallu Odeyuvavara Sangha","SRI MARUTESHWARA KALLU ODEYUVAVARA SANGHA BANDI BASAPPA CAMP","EC Granted","EC",NA
"3215",5,"SIA/KA/INFRA2/404496/2022","SEIAA 138 CON 2022","Proposed “Row Houses and Club house” Project","RENAISSANCE HOLDINGS AND DEVELOPERS PRIVATE LIMITED","EC Granted","EC",NA
"3216",6,"SIA/KA/INFRA2/426469/2023","SEIAA 58 IND 2021","Setting up of Municipal Solid Waste Management Facility (MSWMF) at Survey No.190/3, Kurugodu Village, Kurugodu Taluk, Ballari District, Karnataka State","TOWN MUNICIPAL COUNCIL KURUGODU","EC Granted","EC",NA
"3217",7,"SIA/KA/INFRA2/445292/2023","SEIAA 190 CON 2023","Proposed Residential Development","AMELIORATE REALTORS PRIVATE LIMITED","EC Granted","EC",NA
"3218",8,"SIA/KA/INFRA2/445976/2023","","Proposed Expansion for  Machining and assembling of Autoparts & components including Casting","AT INDIA AUTO PARTS PRIVATE LIMITED","Request for withdraw","EC",NA
"3219",1,"SIA/KA/INFRA2/406861/2022","SEIAA 163 CON 2022","Proposed Residential Development","CONCORDE HOUSING CORPORATION PRIVATE LIMITED","EC Granted","EC",NA
"3220",2,"SIA/KA/MIN/406930/2022","SEIAA 511 MIN 2022","“Building Stone Quarry ” of Sri. Gurangouda F Patil","GURANAGOUDA PATIL","EC Granted","EC",NA
"3221",4,"SIA/KA/NCP/75790/2018","SEIAA 111 CON 2018","M/s. Ashrayaa Homes 
Development of Residential Apartment
At Survey No’s. 49/1, 51/1, Hadosiddapura Village, VarthurHobli, Bengaluru East Taluk, Bengaluru District","M/S ASHRAYAA HOMES","EC Granted","EC",NA
"3222",5,"SIA/KA/NCP/75835/2018","SEIAA 113 CON 2018","“ BOEING BENGALURU CAMPUS”","M/S. BOEING INDIA PVT LTD.,","EC Granted","EC",NA
"3223",2,"SIA/KA/NCP/71159/2017","SEIAA 135 CON 2017","Brigade Residential Development","BCV DEVELOPERS PRIVATE LIMITED","EC Granted","EC",NA
"3224",5,"SIA/KA/NCP/82540/2018","SEIAA 148 CON 2018","Proposed Residential & Commercial Building
At CTS No. 3360, Municipal Site No. 15 & 16, Jawa Main road, Yadavgiri, DevarajaMohalla, Mysuru","SHALOM  VOYAGERS PVT LTD","EC Granted","EC",NA
"3225",6,"SIA/KA/IND2/18359/2017","SEIAA 05 IND 2017","Manufacturing of “Bulk Drugs & Intermediates”","HEMA LABORATORIES","EC Granted","EC",NA
"3226",7,"SIA/KA/MIS/12169/2016","SEIAA 21 IND 2016","Construction of MSW Treatment facility at Rayanakere, Mysuru","MYSURU CITY CORPORATION MYSURU","EC Granted","EC",NA
"3227",8,"SIA/KA/MIS/225333/2021","SEIAA 102 CON 2021","Proposed Additional Building In Campus For Tesco Bengaluru Private Limited","M/S. TESCO BENGALURU PRIVATE LIMITED","Delisted","EC",NA
"3228",7,"SIA/KA/MIN/291383/2022","SEIAA 394 MIN 2022","Ornamental (Grey Granite) Quarry","SRI. RAHUL NAIK","EC Granted","EC",NA
"3229",8,"SIA/KA/MIN/401760/2022","SEIAA 413 MIN 2022","“Building Stone Quarry” of  M/s. Shrimath Anantheshwara Industries","SRIMATH ANANTHESHWARA INDUSTRIES","EC Granted","EC",NA
"3230",1,"SIA/KA/INFRA2/415447/2023","SEIAA 141 CON  2022","Proposed Non-Residential (IT/BT Activities) Office Building project by M/s. Bagmane Developers Pvt. Ltd","BAGMANE DEVELOPERS PVT LTD","EC Granted","EC",NA
"3231",3,"SIA/KA/MIN/442538/2023","SEIAA 420 MIN 2023","Building Stone Quarry ""M/s. Mahaganapathi Stone Crusher Prop. Ramakrishna Shetty""","MAHAGANAPATHI STONE CRUSHER","EC Granted","EC",NA
"3232",9,"SIA/KA/NCP/30553/2018","SEIAA 85 CON 2018","Proposed Residential Development","ADARSH DEVELOPERS","EC Granted","EC",NA
"3233",10,"SIA/KA/INFRA2/421095/2023","SEIAA 112 CON 2022","“Expansion and Modification of Mixed-Use Development Project” by M/s. Bhartiya Urban Pvt. Ltd","BHARTIYA URBAN PRIVATE LIMITED","EC Granted","EC",NA
"3234",2,"SIA/KA/MIN/165191/2020","SEIAA 278 MIN 2020","Building Stone","SRI. G V THYAGARAJ","EC Granted - Processed offline","EC",NA
"3235",3,"SIA/KA/MIN/238612/2021","SEIAA 201 MIN 2020","Balakundi Pink Granite Quarry","BALAKUNDI PINK GRANITE QUARRY OF PRAKASH B BAGEWADI","EC Granted","EC",NA
"3236",4,"SIA/KA/MIN/238703/2021","SEIAA 621 MIN 2021","Expansion of Building Stone Quarry","SRI. C.M GEORGE","EC Granted","EC",NA
"3237",5,"SIA/KA/INFRA2/400324/2022","","Proposed Residential Development Project","SOBHA LIMITED","Pending at PP due to eds","EC",NA
"3238",6,"SIA/KA/NCP/29787/2015","","M/s. Sipani Properties Pvt. Ltd.","ULTRATECH ENVIRONMENTAL CONSULTANCY AND LABORATORY","Delisted","EC",NA
"3239",7,"SIA/KA/MIN/401878/2022","","“Building Stone Quarry” of Sri Praveen Hegde","PRAVEENA HEGDE","WithdrawEC","EC",NA
"3240",8,"SIA/KA/MIN/422603/2023","SEIAA 167 MIN 2023","Environmental Clearance for Building Stone Quarry in 1-38 Acres of Patta Land bearing Sy. No. 39 of Kanchanahalli village in Pandavapura Taluk, Mandya District, Karnataka, Sri. K.H. Thammegowda.","KODAGAHALLY THAMMEGOWDA","EC Granted","EC",NA
"3241",3,"SIA/KA/MIN/400684/2022","SEIAA 398 MIN 2022","“Building Stone Quarry” of Sri. Arun B Hunagund","ARUN HUNGUND","EC Granted","EC",NA
"3242",4,"SIA/KA/MIN/401159/2022","SEIAA 407 MIN 2022","“Building Stone Quarry” of Sri. Raghupathi Prabhu","RAGHUPATHI PRABHU","Pending at PP due to eds","EC",NA
"3243",5,"SIA/KA/INFRA2/424505/2023","SEIAA 87 CON 2023","Proposed Redevelopment of ‘Central Market’ – Market, Commercial cum MLCP Building","HARANAHALLY SHANKAR","EC Granted","EC",NA
"3244",7,"SIA/KA/MIN/439676/2023","SEIAA 367 MIN 2023","M/s Sri Kannika Parameshawri Enterprises ""Basthikoppa Building Stone Quarry""","M/S. SRI KANNIKA PARAMESHWARI ENTERPRISES","Pending at PP due to eds","EC",NA
"3245",8,"SIA/KA/MIN/442027/2023","SEIAA 410 MIN 2023","Karekallu Building stone and Murram Quarry","BORAVALLI KRISHNA","EC Granted","EC",NA
"3246",9,"SIA/KA/MIN/442464/2023","SEIAA 416 MIN 2023","Sri Shankar Murthy","SHANKARA MURTHY CHICKKAANJANAPPA","Request for withdraw","EC",NA
"3247",2,"SIA/KA/INFRA2/413821/2023","SEIAA 10 CON 2023","Proposed Residential Apartment Building by M/s. Balaji Builders","BALAJI BUILDERS","EC Granted","EC",NA
"3248",3,"SIA/KA/MIN/433358/2023","SEIAA 266 MIN 2023","Building Stone Quarry Sri. C. Manjunath","CHINNAPPA MANJUNATHA","EC Granted","EC",NA
"3249",4,"SIA/KA/MIN/433381/2023","","“Ordinary Sand Quarry” of Sri. Gulam Mahmood Patel,","GULAM MAHMOOD PATEL","WithdrawEC","EC",NA
"3250",2,"SIA/KA/MIN/266380/2022","SEIAA 190 MIN 2022","“Building Stone Quarry” of Sri. Basanagouda S Siddanagoudar","BASANAGOUDA SIDDANAGOUDAR","EC Granted","EC",NA
"3251",5,"SIA/KA/MIN/409752/2022","SEIAA 541 MIN 2022","Environmental Clearance for Building Stone Quarry in 3-10 Acre of Govt. Gomala Land bearing Sy. No. 68(P), Haralur Byrasandra Village, Tumkur Taluk & Dist., Karnataka, vide QL No. 758 (Enhancement).","SRI KALLESHWARA STONE CRUSHER","EC Granted","EC",NA
"3252",6,"SIA/KA/INFRA2/411255/2022","","Construction of Sites and Service Scheme by M/s. Karnataka Housing Board","M/S. KARNATAKA HOUSING BOARD","Pending at PP due to eds","EC",NA
"3253",7,"SIA/KA/MIN/449233/2023","SEIAA 495 MIN 2023","""Building Stone Quarry” of  Sri Gururaj R. Doddamani","GURURAJ DODDAMANI","EC Granted","EC",NA
"3254",8,"SIA/KA/IND1/449508/2023","SEIAA 31 IND 2023","M/s. PBS STEEL (Unit of M/s. P Balasubba Setty and Son)","P BALASUBBA SETTY AND SON","EC Granted","EC",NA
"3255",9,"SIA/KA/MIN/227021/2021","SEIAA 453 MIN 2021","“Building Stone  Quarry” of  Sri. S. Vijay Bhaskar Reddy","SRI. S. VIJAY BHASKAR REDDY","EC Granted","EC",NA
"3256",8,"SIA/KA/MIN/5884/2015","SEIAA 1636 MIN 2015","MULTI COLOUR GRANITE QUARRY","K G PARVATHI","EC Granted","EC",NA
"3257",5,"SIA/KA/MIN/280663/2022","SEIAA 304 MIN 2022","Building Stone Quarry","SRI KRISHNA INDUSTRIES","EC Granted","EC",NA
"3258",10,"SIA/KA/INFRA2/426131/2023","SEIAA 154 CON 2022","Development of Commercial Office, IT and ITES Park","SAI SRUSHTI INFRASTRUCTURE INNOVATION PROJECTS PRIVATE LIMITED","EC Granted","EC",NA
"3259",3,"SIA/KA/MIN/267559/2022","SEIAA 187 MIN 2022","“Ordinary Sand Quarry” of M/s Venkateshwara Minerals","VENKATESHWARA MINERALS","EC Granted","EC",NA
"3260",5,"SIA/KA/MIN/410698/2022","SEIAA 07 MIN 2023","BANDRI BUILDING STONE QUARRY","NAYAKARA CHANNAPPA","EC Granted","EC",NA
"3261",6,"SIA/KA/INFRA2/428527/2023","SEIAA 109 CON 2023","Proposed Residential (Group Housing) Development Plan by M/s. Urban Space Projects Pvt. Ltd.,","URBAN SPACE PROJECTS PRIVATE LIMITED","Pending at PP due to eds","EC",NA
"3262",7,"SIA/KA/MIN/210158/2021","SEIAA 242 MIN 2021","“Building Stone Quarry” of  Sri. Gnanamurthy S/o. Eshwarappa","SRI.  GNANAMURTHY S/O. ESHWARAPPA","EC Granted","EC",NA
"3263",10,"SIA/KA/INFRA2/413085/2023","SEIAA 06 CON 2023","Development of “Residential Apartment and a Club House” Project","CASA GRANDE GARDEN CITY BUILDERS PVT. LTD.","EC Granted","EC",NA
"3264",1,"SIA/KA/MIN/3829/2015","SEIAA 1374 MIN 2015","“Building Stone Quarry” of Sri.Samir Ahmed S/o Makabuahmed Momin at Ainapur Village, Bijapur Taluk, Bijapur  District","SRI SAMIR AHMED","EC Granted","EC",NA
"3265",2,"SIA/KA/MIN/3589/2015","SEIAA 1329 MIN 2015","“Building Stone Quarry” of  Vinay H Neelreddi  Sy No: 9/2+3+4+5/B,  Ramapur  Village, Dharwad Taluk, Dharwad District, Karnataka","VINAY H NEELREDDI","EC Granted","EC",NA
"3266",3,"SIA/KA/MIN/1480/2015","SEIAA 1039 MIN 2015","“Building Stone Quarry” of Sri. S.K. Lakshmegowda","S K LAKSHMEGOWDA","EC Granted","EC",NA
"3267",8,"SIA/KA/NCP/29688/2015","SEIAA 121 CON 2015","Brigade Commercial Development","BRIGADE ENTERPRISES LIMITED","EC Granted","EC",NA
"3268",9,"SIA/KA/MIN/424257/2023","SEIAA 274 MIN 2023","Environmental Clearance for Grey Granite Quarry in 3-00 Acres of Govt. Revenue Land bearing Sy. No. 116, Gollahalli Village & Sy. No. 145 of Guvvalakanahalli Village, Chikkaballapura Taluk & District, Karnataka. vide Operating (QL No. 63), Sri H V Chikkagariga Reddy.","HARISTALU CHICKKAGARIGAREDDY","EC Granted","EC",NA
"3269",1,"SIA/KA/MIN/256973/2022","SEIAA 67 MIN 2022","“Building Stone Quarry” of  Sri. Rajappa S Halagi","RAJAPPA HALAGI","Delisted","EC",NA
"3270",2,"SIA/KA/MIN/278419/2022","SEIAA 280 MIN 2022","“Building Stone Quarry” of  Sri Basava Marakala","BASAVA MARAKALA","Delisted","EC",NA
"3271",3,"SIA/KA/MIS/74062/2021","SEIAA 27 CON 2021","Expansion & Modification of Mixed used Development project","M/S. KARLE INFRA PVT. LTD","EC Granted","EC",NA
"3272",5,"SIA/KA/INFRA2/420698/2023","SEIAA 60 CON 2023","Proposed Residential Tower with neighborhood shops and MLCP - “Mahalaxmi”","SHRINATH HEBBAR","EC Granted","EC",NA
"3273",6,"SIA/KA/MIN/442487/2023","SEIAA 415 MIN 2023","Sri. Ravi Y Allapur","RAVIKUMAR ALLAPUR","Pending at PP due to eds","EC",NA
"3274",7,"SIA/KA/MIN/442115/2023","SEIAA 70 MIN 2022","KADUR PINK GRANITE","MAHABALESH CHITRIKI","Awaiting EC","EC",NA
"3275",9,"SIA/KA/INFRA2/443090/2023","SEIAA 99 CON 2023","Proposed Residential Development by M/s. Ensemble Residential Projects","ENSEMBLE RESIDENTIAL PROJECTS","EC Granted","EC",NA
"3276",10,"SIA/KA/MIN/442793/2023","SEIAA 551 MIN 2022","Ordinary Sand Quarry of Shri. Rudragouda Bhixawatimath","RUDRAGOUDA BHIXAVATIMATH","EC Granted","EC",NA
"3277",2,"SIA/KA/MIN/421333/2023","SEIAA 143 MIN 2023","“Building Stone Quarry” of Sri. Bhimaraya T Sunagar","BIMARAYA SUNAGAR","EC Granted","EC",NA
