"","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"785","SIA/BR/INFRA2/423296/2023","SIA/8(b)/2041/2022","Construction of New 6 Lane H.L./Extra Dosed cable Bridge on River Ganga Parallel to Western Side of Existing Digha-Sonepur Rail-Cum-Road Bridge at Patna & Saran in Bihar","MINISTRY OF ROAD TRANSPORT & HIGNWAY","EC Granted","EC",NA
"786","SIA/BR/MIN/31033/2019","SIA/1(a)/622/19","Sand mining project at Trikaul ghat on Son river in district Bhjpur, Bihar","BROADSON COMODITIES PVT LTD","EC Granted","EC",NA
"787","SIA/BR/MIN/31240/2015","SIA/1(a)/07/2015","Brick Clay Mining Project-Das Int Udyog-B2","DAS INT UDYOG","Delisted","EC",NA
"788","SIA/BR/MIN/134917/2020","","Proposed Brick Earth Mining Project of Area 4.06 Acres or 1.64 Hectare for M/s Pihu Bricks at Mauza + P.O- Chaura, P.S: Daniawan, Block- Khushurupur, District- Patna, State- Bihar.","M/S PIHU BRICKS","Delisted","EC",NA
"789","SIA/BR/MIN/66291/2017","SIA/1(a)/554/18","Sand Mining Project at Kumadar Sand Ghat (Block no-16) 0n Kiul River","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"790","SIA/BR/MIS/226298/2021","","Proposed  Expansion  Residential Building    “Star  Galaxy”  at Mauza-Simlimurarpur, Khata No. 89,  Khesra No. 1574 (Part), 1579 & 1580 (Part), 1581,  1594 & 1595, Dist - Patna, Bihar By M/s Sai Shree  Balajee Homes Pvt. Ltd.","M/S SAI SHREE BALAJEE HOMES PVT. LTD.","WithdrawEC","EC",NA
"791","SIA/BR/NCP/52882/2020","SIA/8(b)/1259/2020","Proposed commercial cum residential project of Mundeshwari Multicon Pvt. Ltd at Usri Sarari, Patna","MUNDESHWARI MULTICOM PVT. LTD.","EC Granted","EC",NA
"792","SIA/BR/MIN/30501/2015","3453","BRICKS EARTH KILN","SPB BRICKS","Delisted","EC",NA
"793","SIA/BR/MIN/30504/2015","3452","BRICKS EARTH KILN","NBF BRICKS","Delisted","EC",NA
"794","SIA/BR/MIS/60823/2020","","Proposed commercial cum residential project of Mundeshwari Multicon Pvt. Ltd  at Usri  Sarari, Patna","MUNDESHWARI MULTICOM PVT. LTD.","Delisted","EC",NA
"795","SIA/BR/MIN/136326/2020","","BRICK EARTH MINING PROJECT FOR M/S ROSE BRICKS APM MAUZA- GORGAON, KORHA, KATIHAR, AREA- 2.82 Ac, 1.14 Ha","M/S. ROSE BRICKS (AMP) PROP MD. AZHARUL HAQUE, GORGAON","Delisted","EC",NA
"796","SIA/BR/MIN/60621/2016","SIA/1(a)/373/16","Proposed Sand Mining Project  of Area 24 Ha  at Tiwari Mahua Ghat on Ganga River  of District- Saran  of State- Bihar","BROADSON COMODITIES PVT LTD","EC Granted","EC",NA
"797","SIA/BR/MIN/31473/2015","SIA/1(a)/19/2015","National Bricks Industries","NATIONAL BRICKS INDUSTRIES","Delisted","EC",NA
"798","SIA/BR/MIN/137000/2020","","Brick Earth Mining Project at Village- Rampur (Madhurapur), P.O- Rampur(Madhurapur), P.S- Kahalgaon, District- Bhagalpur (Bihar)","M/S MAA TARA BRICKS","Delisted","EC",NA
"799","SIA/BR/MIN/127991/2019","","Ganga Prasad (Khasra/Plot(s) No. 573, 487, 603 & 649) soil brick mining project.","M/S RAJA.BRICKS","Delisted","EC",NA
"800","SIA/BR/MIN/30885/2019","SIA/1(a)/620/19","Sand mining project on Bherharia ghat on Son river over an area of 24.9 ha in district Patna, Bihar","BROADSON COMODITIES PVT LTD","EC Granted","EC",NA
"801","SIA/BR/MIN/142652/2020","","Brick Earth Mining Project at Mauza- Amarpur, P.O- Bandya, P.S– Makhdumpur, District- Jehanabad (Bihar).","M/S SABERA INT UDYOG","Delisted","EC",NA
"802","SIA/BR/IND1/431625/2023","SIA/3(a)/2245/2023","Environment clearance of existing unit of M/S Dina Mahabir Re-rollers Pvt. Ltd Patna  with proposed production capacity 94,500 TPA of TMT bar.","DINA MAHABIR RE ROLLERS PRIVATE LIMITED","Agenda Uploaded by SEAC","EC",NA
"803","SIA/BR/IND/18806/2017","No Increase Pollution Load","J G Foundry Ltd.","J G FOUNDRY LTD","","NIPL",NA
"804","SIA/UP/IND/292080/2022","No Increase Pollution Load","Messrs. Patliputra Cement Works","M/s. UltraTech Cement Ltd.","","NIPL",NA
"805","IA/BR/IND/67762/2017","No Increase Pollution Load","JMD Alloys Ltd","JMD ALLOYS LTD","","NIPL",NA
"806","SIA/BR/IND/25215/2018","No Increase Pollution Load","Magadh Industries Pvt. Ltd.","MAGADH INDUSTRIES PVT LTD","","NIPL",NA
"807","SIA/BR/MIS/125023/2019","SIA/8(a)/697/19","Government Medical College and Hospital at Sitamarhi, Bihar","DEPARTMENT OF HEALTH GOVERMENT OF BIHAR","EC Granted","EC",NA
"808","SIA/BR/MIN/31133/2015","3497","Brick Clay Mining Project- Raj Int Udyog-B2","RAJ INT UDHYOG","Delisted","EC",NA
"809","SIA/BR/MIN/31581/2015","SIA/1(a)/31/2015","Brick Clay Mining Project of M/s Sangam Marka  Bricks","OTHERS","Delisted","EC",NA
"810","SIA/BR/MIN/66265/2017","SIA/1(a)/569/18","Sand Mining Project Jugdi Sand Ghat on Barnar River.","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"811","SIA/BR/MIN/66278/2017","","Sand Mining Project at Raksha Oriya Sand Ghat on Jhanjhi River","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"812","SIA/BR/MIN/66279/2017","","Sand Mining Project at Tetrahat Sand Ghat (Block No-12) on River Kiul","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"813","SIA/BR/NCP/54391/2020","SIA/8(b)/1234/2021","Construction of New 4-lane Bridge (Parallel to the Existing MG Setu) with its approaches from km 0/000 to km 14/500 across river Ganga on NH-19 at Patna in the State of Bihar on EPC mode","EE NH DIVISION MG SETU PATNA","EC Granted","EC",NA
"814","SIA/BR/MIN/137583/2020","","Proposed Brick Earth Mining Project of Area 0.97 Hectare Or 2.39 Acre M/s Jai Int  Udyog  at Mauza-Turki, P.S: Bagaha,  Block- Bagaha 2, District- West Champaran, State  –  Bihar","M/SJAI INT UDYOG","Delisted","EC",NA
"815","SIA/BR/MIN/137865/2020","","BRICK EARTH MINING PROJECT FOR M/S R D C INT UDYOG, MAUZA MUSAHARI, EKANGARSARAI, DISTRICT NALANDA, AREA 3.17 Ac, 1.28 Ha","M/S R.D.C. INT UDYOG PROP RANJEET KUMAR","Delisted","EC",NA
"816","SIA/BR/MIN/137935/2020","","J SWASTIC S BRICKS","J SWASTIC S BRICKS","Delisted","EC",NA
"817","SIA/BR/MIN/126282/2019","","Brick Earth mining in Gata No. 1058,1069,269,283,135,225,236,380 of village Cheriya, tehsil-Bhagwanpur, District-Begusarai, Bihar","MAA-BRICKS","Delisted","EC",NA
"818","SIA/BR/MIN/133884/2019","","Baghari M/S YOGI ETT UDYOG Earth Mining Projec, Thana No -43 Khata No.-173, Plot No.- 3751 & 3752,Area-0.93 Ha or (2.30 Ac) For production capacity 4335.66 TPA, Mauza- Baghari, P.S.- Sursand ,Circle -","M/S YOGI ETT UDYOG PROPONENT KIRAN DEVI","Delisted","EC",NA
"819","SIA/BR/MIN/130906/2019","","Proposed Brick Earth Mining Project of Area 3.81 Acres or 1.54 Hectare for M/S Ganga Int Udyog at Mauza- Devna, PS- Sakatpur, Block- Tardih, District- Darbhanga, State- Bihar","MS GANGA INT UDYOG","Delisted","EC",NA
"820","SIA/BR/MIN/58738/2016","SIA/1(a)/297/16","Sand Mining project of Balu Ghat, Lakri Dhahi, Jagarnath Mishra Nagar & Bhagwatipur  Ghat  on  River  Burhi Gandak Dist- Muzaffarpur,State Bihar","UMESH KUMAR","Delisted","EC",NA
"821","SIA/BR/MIN/47524/2019","","Brick Earth Mining Project atVillage- Pawani, P.O- Pawani, P.S – Muffassil Buxar, District- Buxar(Bihar)","M/S SWASTIK ENT UDYOG","Delisted","EC",NA
"822","SIA/BR/MIS/128384/2019","SIA/8(a)/864/19","PARIVAHAN PARISAR","BIHAR STATE ROAD TRANSPORT CORPORATION","EC Granted","EC",NA
"823","SIA/BR/MIN/17978/2015","SIA/1(a)/411/17","Rajauli (Block 5) Building  Stone Mining Project","MS SAINIK FOODS","EC Granted","EC",NA
"824","SIA/BR/MIN/31241/2015","3503","Brick Clay Mining Project-A-1 Int Udyog-B2","A ONE INT UDYOG","Delisted","EC",NA
"825","SIA/BR/RIV/26099/2016","SIA/1(c)/428/17","""KUNDAGHAT RESERVOTR scHEME"", District- Jamui, Village:- Sikandra, Tehsil:- Sikandra, District:- Jamui","WATER RESOURCE DEPARTMENT GOVERNMENT OF BIHAR","EC Granted","EC",NA
"826","SIA/BR/MIN/65412/2017","SIA/1(a)/507/17","Sand Mining Project at Maigara Sand Ghat on Sorhar River.","WESTLINK TRADING PRIVATE LIMITED","EC Granted","EC",NA
"827","SIA/BR/IND/53470/2020","SIA/5(i)/1028/2020","Smrity Paper Mill Private Limited","SMRITY PAPER MILLS PVT LTD","EC Granted","EC",NA
"828","SIA/BR/MIN/153195/2020","","Brick Clay Mining Mauza/ Village- Madardih, P.O- Wajirganj, P.S- Wajirganj , District- Gaya (Bihar).","M/S- RADHA BRICKS","Delisted","EC",NA
"829","SIA/BR/MIN/66115/2017","SIA/1(a)/582/18","Sand Mining Project at Nariyana Chacho Sand Ghat on river Kiul","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"830","SIA/BR/MIN/59071/2020","","Balu Ghat Mining Project (Patna Son 1 Balu Ghat)","SHRI BIJENDRA   SINGH","Pending at PP due to eds","EC",NA
"831","SIA/BR/MIN/66032/2017","SIA/1(a)/542/18","Sand Mining Project at Mahisona Sand Ghat (Block no-7) on Kiul River.","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"832","SIA/BR/MIN/66263/2017","SIA/1(A)/560/18","Sand Mining Project at Navinagar-2 Sand Ghat on River kiul","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"833","SIA/BR/NCP/75202/2018","SIA/8(a)/568/18","Government Medical College and Hospital at JP University Site, Chapra","BIHAR MEDICAL SERVICES AND INFRASTRUCTURE CORPORATION LIMITED","EC Granted","EC",NA
"834","SIA/BR/MIN/147342/2020","","Soil Mining Project at Village- Nauranga Jalalpur, Post- Jalalpur, P.S-Maranchi, District- Patna(Bihar)","M/S BIPUL KUMAR","Delisted","EC",NA
"835","SIA/BR/MIN/147671/2020","","Proposed Brick Earth Mining Project of Area 4.53 Acres or 1.83 Hectare for M/s  Mahal Int Udyog at Mauza- Saraiya, P.O- Rajauli, P.S + Block- Rajauli, District- Nawada,  State- Bihar","M/S MAHAL INT  UDYOG","Delisted","EC",NA
"836","SIA/BR/IND/37579/2019","SIA/3(a)/448/17/II/19","Shivshiva Steel Pvt. Ltd.","SHIVSHIVA STEEL PVT LTD","EC Granted","EC",NA
"837","SIA/BR/MIN/31443/2019","SIA/1(a)/681/19","Sand mining project Khandaul Saraiya ghat on Son river in district Bhojpur, Bihar","BROADSON COMODITIES PVT LTD","EC Granted","EC",NA
"838","SIA/BR/MIN/140793/2020","","BRICK EARTH MINING PROJECT FOR MAUZA BARARI HARKESH, UCHAKAGAON, GOPALGANJ, AREA 4.00 Ac, 1.62 Ha","M/S RAJ INT UDYOG PROP RAMESH SINGH","Delisted","EC",NA
"839","SIA/BR/MIN/31437/2019","SIA/1(a)/643/19","Sand mining project at Karbasin Nonaur ghat on Son river in district Bhojpur, Bihar","BROADSON COMODITIES PVT LTD","EC Granted","EC",NA
"840","SIA/BR/MIN/137465/2020","","SEPL bricks pvt.ltd","M/S SEPL BRICKS","Delisted","EC",NA
"841","SIA/BR/MIN/31239/2015","SIA/1(a)/07/2015","Brick Clay Mining-Das Int Udyog-B2","DAS INT UDYOG","Delisted","EC",NA
"842","SIA/BR/MIN/130600/2019","","Darhi Aas M/S BHARAT INT UDYOG  Project, For Production Capacity -4978.54 TPA, Area-1.07ha (2.65Ac), Thana no-255/1, Khata no-64,27& 87. Plot no.-439,440 & 129. Mauza- Darhi Aas ,P.S.-Mufasil, Circle-","M/S BHARAT INT UDYOG PROPONENT SAMEER CHOUDHARY","Delisted","EC",NA
"843","SIA/BR/MIN/66511/2017","","Sand Mining project at Dinari Sand Ghat on Barnar River","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"844","SIA/BR/MIN/31548/2015","SIA/1(a)/25/2015","Brick Clay Mining Project of M/s Shiva Marka Bricks","OTHERS","Delisted","EC",NA
"845","SIA/BR/MIN/137489/2020","","M/S Maa Durga Int Udyog","M/S MAA DURGA INT UDYOG","Delisted","EC",NA
"846","SIA/BR/MIN/137543/2020","","DINA PATTI BALU GHAT (PARWANA RIVER), APPLICANT- MR. SUJEET KUMAR,  AREA- 2 HA., VILL.+POST- DINA PATTI, TEHSIL- PEEPRA BAZAR, DISTRICT- SUPAUL (BIHAR)","MR. SUJEET KUMAR, DISTRICT- SUPAUL, BIHAR","Delisted","EC",NA
"847","SIA/BR/MIN/69937/2017","","Proposed Sand Mining Project at Bhatbigha Sand Ghat on Mohana River","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"848","SIA/BR/MIN/136737/2020","","M/S ANAND BRICKS","M/S ANAND BRICKS","Delisted","EC",NA
"849","SIA/BR/MIN/137012/2020","","Brick Earth Mining Project at Village- Ramnagar, P.O- Ghogha, P.S- Sabour, District- Bhagalpur (Bihar)","M/S-SARBH MANGAL BRICKS INDUSTRIES SONA","Delisted","EC",NA
"850","SIA/BR/MIN/30999/2019","SIA/1(a)/586/18","westlinkghats@gmail.com","WESTLINK TRADING PRIVATE LIMITED","EC Granted","EC",NA
"851","SIA/BR/MIS/106801/2019","SIA/8(a)/690/19","Proposed Samaharnalaya Bhawan Complex","BUILDING CONSTRUCTION DEPARTMENT, GOVERNMENT OF BIHAR","EC Granted","EC",NA
"852","SIA/BR/MIN/134167/2019","","Jirwa M/S. DURGA INT UDYOG  Earth Mining Project, Thana No-207, Khata No. 2009, 2496 &  1386. Plot No. 12019, 11452, 12062, & 12052 Area 1.47 HA (3.65Ac) For production capacity 6853.14  TPA, .Mauza-","M/S DURGA INT UDYOG PROP- RINA BHARATI","Delisted","EC",NA
"853","SIA/BR/MIS/191612/2021","SIA/8(a)/1274/2021","Proposed Government Medical College and Hospital at Siwan, Bihar","DEPARTMENT OF HEALTH GOVERMENT OF BIHAR","EC Granted","EC",NA
"854","SIA/BR/MIN/136807/2020","","Proposed Brick Earth Mining Project of Area 3.09 Acres or 1.25 Hectare for M/S Bharat Int Udyog at Mauza: Murraha, P.O- Sasan, P.S + Block- Hassanpur, District- Samastipur, State - Bihar","M/S BHARATINTUDYOG","Delisted","EC",NA
"855","SIA/BR/MIN/60870/2016","SIA/1(a)/403/16","Sand Mining Project at Marachi Ghat on river Ganga","BROADSON COMODITIES PVT LTD","EC Granted","EC",NA
"856","SIA/BR/MIN/128609/2019","","Proposed Brick Earth Mining Project of Area 1.25 Hectare Or 3.08 Acer M/S Vinay Int Udyog at Vill- Sirauna, P.O- Neura, P.S- Bhairoganj, Block- Bagaha-1, District-West Champaran, State- Bihar","M/S VINAY INT UDYOG","Delisted","EC",NA
"857","SIA/BR/MIN/128611/2019","","M/s THAKUR BRICKS","M/S THAKUR BRICKS","Delisted","EC",NA
"858","SIA/BR/MIN/66037/2017","SIA/1(a)/543/18","Sand Mining Project on Kishanpur  Sand Ghat (Block no-1) on Kiul River.","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"859","SIA/BR/MIN/66078/2017","SIA/1(a)/570/18","Sand Mining Project at Chargarha & Amba Sand Ghat on Ulai River","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"860","SIA/BR/MIN/31710/2015","SIA/1(a)/48/2015","M/s Shivam Int Udyog","UDAY SHANKAR TIWARI","Delisted","EC",NA
"861","SIA/BR/MIN/136215/2020","","Brick Earth Mining Project at Mauza- Chanda, P.O- Dhibra, P.S- Dhibra, Anchal- Dev, District- Aurangabad(Bihar)","M/S SHIVSHAKTI INT UDYOG","Delisted","EC",NA
"862","SIA/BR/MIN/130495/2019","","Brick Earth Mining Project of Area 3.00 Acres or 1.21 Hectare M/s N.S Int Udyog at Mauza- Singari, P.O + P.S + Block- Bagaha, District- West Champaran, State- Bihar","M/S N.S INT UDYOG","Delisted","EC",NA
"863","SIA/BR/MIN/135690/2020","","BRICK EARTH MINING PROJECT FOR M/S A SWASTIK P INT NIRMATA, MAUZA- MORIAWAN, CIRCLE- DHANARUA, DISTRICT- PATNA, AREA- 2.53 Ac, 1.02Ha","M/S. A SWASTIK P INT NIRMATA, PROP- AKASH KUMAR","Delisted","EC",NA
"864","SIA/BR/MIN/31454/2019","SIA/1(a)/631/19","Sand mining project at Nonaur ghat on Son river in district Bhojpur, Bihar","BROADSON COMODITIES PVT LTD","EC Granted","EC",NA
"865","SIA/BR/MIN/30384/2015","3448","","AFTAB ALAM","Delisted","EC",NA
"866","SIA/BR/MIN/33578/2019","","Tikrampur Sand Ghat on Ganga River","KATYAYNI CONTRACTORS PVT. LTD.","Pending at PP due to eds","EC",NA
"867","SIA/BR/MIN/34575/2019","","Proposed Sand Mining Project of area 4.70 ha at Chamtha Ghat on  Ganga River of District- Begusarai of State-Bihar","RADHA SWAMI AUTOMOBILES","Pending at PP due to eds","EC",NA
"868","SIA/BR/MIS/29857/2015","SIA/8(a)/61/2015","Proposed Medical College at Golma, Saharsa, Bihar by Radha Ballabh Medical Foundation Trust.","RADHA BALLABH MEDICAL FOUNDATION TRUST","Delisted","EC",NA
"869","SIA/BR/MIS/226294/2021","SIA/8(a)/1283/2021","Proposed Commercial and Residential Building “Nutan Crescent II” by Nutan Construction","NUTAN CRESCENT II","EC Granted","EC",NA
"870","SIA/BR/MIS/271308/2022","SIA/8(a)/2031/2022","Proposed Residential Building “M/S Kumar Construction”","KUMAR CONSTRUCTION","EC Granted","EC",NA
"871","SIA/BR/MIN/153127/2020","","Brick Clay Mining Village- Bangama, P.O- Bangama, P.S- Lokhi, District- Madhubani(Bihar).","M/S SRI BAJRANGBALI INT UDYOG","Delisted","EC",NA
"872","SIA/BR/MIN/172417/2020","","BRICK EARTH MINING PROJECT FOR M/S SAINIK SAROJ KUMAR BRICKS MAUZA ULAW REFINERY BEGUSARAI AREA 3.18 Ac","M/S SAINIK SAROJ KUMAR BRICKS PROP SAROJ KUMAR","Delisted","EC",NA
"873","SIA/BR/MIN/144772/2020","","m/s ss eat udyog","M/S SS EAT UDYOG","Delisted","EC",NA
"874","SIA/BR/IND/26138/2018","SIA/3(a)/532/18","Kamper Concast Ltd","KAMPER CONCAST LIMITED","EC Granted","EC",NA
"875","SIA/BR/MIN/33599/2019","","Proposed Sand Mining Project of Area  4.5 Ha  at Mahua Ghat on  Ghaghra (Sarayu) River of District-Siwan of State-Bihar.","M S BALAJI ENTERPRISES","Pending at PP due to eds","EC",NA
"876","SIA/BR/MIN/17902/2016","SIA/1(a)/323/16","Alipur ghat Sand Mining project","WESTLINK TRADING PVT LTD","EC Granted","EC",NA
"877","SIA/BR/MIN/60657/2016","SIA/1(a)/386/16","Sand Mining Project at Chilhauns Ghat on River Son","BROADSON COMODITIES PVT LTD","EC Granted","EC",NA
"878","SIA/BR/MIN/34225/2019","","Tula Patti Sand Ghat on Tilawe River","SUJEET KUMAR","Pending at PP due to eds","EC",NA
"879","SIA/BR/MIS/17349/2016","SIA/7(h)/337/16","5 MLD Common Effluent Treatment Plant","BIHAR INDUSTRIAL AREA DEVELOPMENT AUTHORITY","EC Granted","EC",NA
"880","SIA/BR/MIS/58608/2016","SIA/8(a)/335/16","Concicons Tranquial Residential Building Project","CONCICON CONSTRUCTION PVT LTD","EC Granted","EC",NA
"881","SIA/BR/MIN/17662/2015","SIA/1(a)/412/17","198/2015","MS SAINIK FOODS PRIVATE LIMITED","EC Granted","EC",NA
"882","SIA/BR/MIN/30998/2019","SIA/1(a)/569/18","Judgi Sand Ghat (Stretch III Block VIII) Mining Project","WESTLINK TRADING PRIVATE LIMITED","EC Granted","EC",NA
"883","SIA/BR/MIN/66031/2017","SIA/1(a)/544/18","Sand Mining Project at Sharma Sand Ghat (Block no-11) on Kiul River.","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"884","SIA/BR/MIN/66081/2017","SIA/1(A)/564/18","Sand Mining Project at Badibag Sand Ghat on Kiul River.","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"885","SIA/BR/MIN/71313/2017","","Sand Mining Project at Balabigha Sand Ghat on Buddh river, Anchal Tekari, Dist-Gaya,Bihar","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"886","SIA/BR/NCP/88288/2018","SIA/8(a)/617/19","Proposed construction of Bihar State Institute of Mental Health & Allied Science, Koilwar, Bhojpur District, Bihar","BIHAR MEDICAL SERVICES & INFRASTRUCTURE CORPORATION LTD.,","EC Granted","EC",NA
"887","SIA/BR/MIN/145142/2020","","ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD MAUZA AKHATWARA","BSCPL INFRASTRUCTURE LTD MAUZA AKHATWARA AREA 11.70 AC","Delisted","EC",NA
"888","SIA/BR/MIN/31556/2019","SIA/1(a)/641/19","Sand mining project on Ramnagar Karari Kachhar ghat on Ganga river over an area of 23.5 ha in district Patna, Bihar","BROADSON COMODITIES PVT LTD","Referred Back to SEAC(A)","EC",NA
"889","SIA/BR/MIN/60501/2016","SIA/1(a)/380/16","Sand Mining Project at Veera & Godiha Ghat on River Falgu, district Jehanabad, Bihar","BANSHIDHAR CONSTRUCTION PVT LTD","EC Granted","EC",NA
"890","SIA/BR/IND2/19540/2016","SIA/6(b)/332/16","HINDUSTAN PETROLEUM CORPORATION LIMITED","Hindustan Petroleum Corporation Limited","EC Granted","EC",NA
"891","SIA/BR/MIN/65385/2017","SIA/1(a)/518/17","Sand Mining Project at Chotiya II Sand Ghat on Mohana River.","WESTLINK TRADING PRIVATE LIMITED","EC Granted","EC",NA
"892","SIA/BR/MIN/33152/2019","","Proposed Sand Mining Project  of area 2.50 ha at Batardeh Jokaha Ghat on Gandak River  of District-Gopalganj  of State-Bihar.","MR KAMAKHYA MISHRA","Pending at PP due to eds","EC",NA
"893","SIA/BR/MIN/33568/2019","","Danrihar Sand Ghat on Bagra River","KATYAYNI CONTRACTORS PVT. LTD.","Pending at PP due to eds","EC",NA
"894","SIA/BR/MIN/31456/2019","SIA/1(a)/645/19","Sand mining project at Sarimpur Bachri Ghat on Son river in district Bhojpur, Bihar","BROADSON COMODITIES PVT LTD","EC Granted","EC",NA
"895","SIA/BR/MIN/30958/2019","SIA/1(a)/557/18","Kalyanpur Sand Ghat","WESTLINK TRADING PRIVATE LIMITED","EC Granted","EC",NA
"896","SIA/BR/MIN/31603/2015","SIA/1(a)/39/2015","Rani Int Udyog","RAMASHANKAR YADAV","Delisted","EC",NA
"897","SIA/BR/MIN/131093/2019","","Proposed Brick Earth Mining Project","MS DONA SUKL BRICKS UDYOG","Delisted","EC",NA
"898","SIA/BR/MIN/60622/2016","SIA/1(a)/371/16","Sand mining project at Kalighat- Darihara-Saraia Ghat on
Gandak River of District- Saran of State- Bihar","BROADSON COMODITIES PVT LTD","EC Granted","EC",NA
"899","SIA/BR/MIN/144329/2020","","Brick Earth Mining Project at Mauza- Konar, P.O- Garatol, P.S- Phulparas, District- Madhubani (Bihar)","M/S- MITHILA INT UDYGOG","Delisted","EC",NA
"900","SIA/BR/MIN/138237/2020","","Proposed Brick Earth Mining Project of Area 1.21 Hectare Or 3.0 Acre M/S Hero Int Udyog at Mauza- Mathihani, P.S: Mirganj, District- Gopalganj, State – Bihar","M/S HERO INT UDYOG","Delisted","EC",NA
"901","SIA/BR/MIN/138597/2020","","Proposed Brick Earth Mining Project of Area 3.04 Acres or 1.23 Hectare for M/S Arya Bricks at Mauza- Beharawan,  P.S - Pipra, Block- Behrawa, District- Patna, State – Bihar","M/S ARYA BRICKS","Delisted","EC",NA
"902","SIA/BR/MIN/66029/2017","SIA/1(a)/548/18","Sand Mining Project at Garhi Bishunpur (Block no-2) Ghat on Kiul River.","WESTLINK TRADING PRIVATE LIMITED","Delisted","EC",NA
"903","SIA/BR/MIS/170829/2020","SIA/8(a)/1238/2020","Sai Creative Enclave at Patna","SHREE OM SAI & SATYARISHI","EC Granted","EC",NA
"904","SIA/BR/INFRA2/417613/2023","SIA/8(a)/2308/2023","Proposed Residential Building","RAJIV RANJAN","EC Granted","EC",NA
"905","SIA/BR/MIN/129802/2019","","Rupauli (Khasra/Plot(s) No. 8119, 8118, 8196, 8098, 8112, 8084, 8313, 8314, 8272, 8273, 8274 & 1352) soil brick mining project.","M/S R.N.S. TRADERS ( SAMRAT )","Delisted","EC",NA
"906","SIA/BR/MIN/130287/2019","","Brick Earth Mining Project for M/S Sun Bricks","BRICK EARTH MINING PROJECT FOR M/S SUN BRICKS","Delisted","EC",NA
"907","SIA/BR/MIN/130293/2019","","Brick Earth Mining Project M/s. Vikash Int Udyog","M/S VIKASH INT UDYOG","Delisted","EC",NA
"908","SIA/BR/MIN/30939/2015","SIA/1(a)/04/2015","STONE MINING PROJECT-NECL-B2","NAVAYUGA ENGINEERING COMPANY LTD","Delisted","EC",NA
"909","SIA/BR/MIS/279195/2022","SIA/8(a)/2040(Exp)/2022","CRYSTAL APEX","SINGH ENGICON INDIA PRIVATE LIMITED","EC Granted","EC",NA
"910","SIA/BR/MIN/31702/2015","SIA/1(a)/47/2015","M/s AKS Int Udyog","ANIL KUMAR","Delisted","EC",NA
"911","SIA/BR/MIS/203393/2021","","M/s Bailey Properties Pvt. Ltd & PS Group Realty Pvt. Ltd.","BAILEY PROPERTIES PVT LTD","WithdrawEC","EC",NA
"912","SIA/BR/INFRA2/414514/2023","SIA/7(da)/2036/2022","PROPOSED COMMON BIOMEDICAL WASTE TREATMENT FACILITY at  Khata no.100 (Plot no. 416), Khata no.133 (Plot no.415), Khata no.76 (Plot no.742) at Mauza Ainio, Fatuha, District Patna, Bihar by M/s S.R. SOLUTION","SANTOSH OJHA","For further consideration(SEAC)","EC",NA
