"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"748",8,"SIA/PB/MIS/212297/2021","SEIAA/PB/MIS/EC/10","THE ANANTA ASPIRE","SVASTIGA INFRA PVT LTD","EC Granted","EC",NA
"749",10,"SIA/PB/IND1/411440/2022","SEIAA/PB/IND/2022/EC/22","Expansion of the existing steel manufacturing unit namely “M/s Devbhoomi Casting Pvt. Ltd.” for increasing the production capacity from 84 TPD  (29,400 TPA) to 288 TPD (1,00,800 TPA) located at Transport Nagar, Village Kumbra, Mandi Gobindgarh, Distt. Fatehgarh Sahib, Punjab.","M/S DEVBHOOMI CASTING PVT. LTD.","EC Granted","EC",NA
"750",3,"SIA/PB/NCP/23084/2018","","Jalandhar Heights-II","A G I INFRA LIMITED","Delisted","EC",NA
"751",4,"SIA/PB/MIN/36771/2015","","EARTH MINING FOR BRICK KILLIN IN THE REVENUE ESTATE OF VILL. MASHINGAN DISTT. PATIALA BY THE AMAR BRICKS","AMAR BRICKS","Delisted","EC",NA
"752",5,"SIA/PB/INFRA2/439156/2023","SEIAA/PB/MIS/2023/EC/33","HOTEL HOLIDAY INN","AMRITSAR GOLDEN HOSPITALITY LLP","EC Granted","EC",NA
"753",6,"SIA/PB/IND2/176305/2020","SEIAA/PB/IND/EC/05","M/s. Ind Swift Laboratories Ltd. located at Barwala Road, Bhagwanpur, Dera Bassi, Distt. Sahibzada Ajit Singh Nagar, Punjab.","IND-SWIFT LABORATORIES LTD.","EC Granted","EC",NA
"754",10,"SIA/PB/INFRA2/409746/2022","SEIAA/PB/MIS/2022/EC/37","ATLANTIS - GRAND","KRISHNA BUILDERS","EC Granted","EC",NA
"755",3,"SIA/PB/MIS/290585/2022","SEIAA/PB/MIS/2022/EC/32","Group Housing project namely “Radiance Homes” at Urban Estate Phase 2, Patiala, Punjab by M/s AVR Group","AVR GROUP","EC Granted","EC",NA
"756",1,"SIA/PB/INFRA2/434438/2023","SEIAA/PB/MIS/2023/EC/23","ROYAL RESIDENCY DEVELOPED BY OMAXE LTD","ROYAL RESIDENCY BY OMAXE LIMITED","EC Granted","EC",NA
"757",2,"SIA/PB/MIN/35392/2015","","Aggarwal BVKO","AELIYA BHAVANJI MAGANJI","Delisted","EC",NA
"758",3,"SIA/PB/MIN/423868/2023","SEIAA/PB/MIN/2023/EC/14","Razapur(Tangri-5) Sand Mining Project by Executive Engineer/Sas Nagar Drainage Cum-Mines & Geology Water Resources Department, Punjab","EXECUTIVE ENGINEER NANGAL MECHANICAL DIVISION WITH HEAD QUARTER MOHALI","EC Granted","EC",NA
"759",4,"SIA/PB/MIN/59444/2016","","Pipli Sand mining Project","GM CUM MINING OFFICER DIC PUNJAB","Delisted","EC",NA
"760",5,"SIA/PB/IND2/28816/2016","SEIAA/PB/IND/EIA /2018/03","EIA / RA STUDY FOR INSTALLATION OF PETROLEUM STORAGE TANKS FOR STORAGE CAPACITY  AUGMENTATION AT IOCL PETROLEUM TERMINAL,  VILLAGE KAMMOMAJRA KHURD, JIND ROAD SANGRUR, PUNJAB","INDIAN OIL CORPORATION LTD PUNJAB","Delisted","EC",NA
"761",6,"SIA/PB/MIN/60734/2016","SEIAA/PB/MIN/Non-Coal/EC/2017/33","Hujra Sand Mining Project","DIC LUDHIANA","EC Granted","EC",NA
"762",6,"SIA/PB/NCP/58204/2016","SEIAA/PB/NCP/EC/2016/29","ATHENS II","BRAWN BUILDTECH PVT LIMITED","EC Granted","EC",NA
"763",7,"SIA/PB/MIN/59467/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/26","Danewal Sand Mining Project","GM CUM MINING OFFICER DIC PUNJAB","EC Granted","EC",NA
"764",8,"SIA/PB/MIN/58917/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/6","Gurchak Sand Mining Project","GURCHAK SAND MINING PROJECT","EC Granted","EC",NA
"765",9,"SIA/PB/NCP/75343/2018","SEIAA/PB/NCP/EC/2018/11","sushma prestine","DREAMCITY REALTORS PVT LTD","EC Granted","EC",NA
"766",10,"SIA/PB/MIN/36727/2015","","GULANI GRAM UDYOG SAMITI VILLAGE AHMADPUR TEHSIL BUDHLADA DISTT MANSA","GULANI GRAM UDYOG SAMITI","Delisted","EC",NA
"767",4,"SIA/PB/MIN/50663/2016","","Mining Brick Earth in Village Bassi Gujjran by M/s Anil Khullar BKO","ANIL KHULLAR  BKO","Delisted","EC",NA
"768",5,"SIA/PB/INFRA2/450041/2023","SEIAA/PB/MIS/2023/EC/65","Expansion of Existing Residential Project by M/s Suman Divine Homes","SUMAN DIVINE HOMES","Pending at PP due to eds","EC",NA
"769",6,"SIA/PB/NCP/11539/2016","SEIAA/PB/BLDG/EIA/2018/1","WAVE ESTATE","COUNTRY COLONISERS PVT LIMITED","EC Granted","EC",NA
"770",7,"SIA/PB/MIN/48438/2016","","M/s Kay Kay Bhatha Vill.Jeewan Arain Teh. Guruharsahai Distt.Ferozepur","KAY KAY BHATHA","Delisted","EC",NA
"771",8,"SIA/PB/MIN/442916/2023","SEIAA/PB/MIN/2023/EC/52","Sahowal Sand Mining Project over an extent of 1.0 hect","Department of Irrigation","EC Granted","EC",NA
"772",9,"SIA/PB/MIN/36157/2015","","Ranjan Kumar BKO","RANJAN KUMAR BKO","Delisted","EC",NA
"773",10,"SIA/PB/MIN/49421/2016","","Shiv Bricks Company","SHIVBRICKSCOMPANY","Delisted","EC",NA
"774",1,"SIA/PB/NCP/71252/2017","SEIAA/PB/NCP/2017/EC/23","PRESTIGE TOWERS","VERA DEVELOPERS PVT LTD","EC Granted","EC",NA
"775",2,"SIA/PB/MIN/39892/2016","","EARTH MINING OF BRICK KILN IN THE REVENUE ESTATE OF VILL. TUNGAN TEHSIL SANGRUR BY RAM PARSHAD BKO SIBIAN","RAM PARSHAD BKO","Delisted","EC",NA
"776",9,"SIA/PB/MIN/58846/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/19","Lubangarh Sand Mining Project","LUBANGARH SAND MINING PROJECT","EC Granted","EC",NA
"777",10,"SIA/PB/MIS/53933/2016","SEIAA/PB/NCP/EC/EXPN/2016/3","Expansion of  Estate One Residential Colony
at Village Rajpura Hussainpura and Bhatian 
District Ludhiana 
Eldeco Infrastructure & Properties Ltd","ELDECO INFRASTRUCTURES AND PROPERTIES LTD","EC Granted","EC",NA
"778",1,"SIA/PB/INFRA2/403868/2023","SEIAA/PB/MIS/2023/EC/07","Dolphin Industrial Park (Agro-Based) at Village Jiwanpura, Tehsil and Distt. Fatehgarh Sahib, Punjab by  M/s Dolphin Mercantile Pvt. Ltd","DOLPHIN MERCANTILE PRIVATE LIMITED","EC Granted","EC",NA
"779",2,"SIA/PB/MIN/49262/2016","","M/s Ganesh BKO","MS GANESH BKO","Delisted","EC",NA
"780",3,"SIA/PB/MIN/61164/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/17","Bagghian Sand Mining Project","DIC LUDHIANA","EC Granted","EC",NA
"781",5,"SIA/PB/IND3/247434/2021","SEIAA/PB/IND/2022/EC/08","M/s Akums Lifesciences Ltd. at Village Chhachrauli, Tehsil Derabassi, Distt. Mohali, Punjab, India.","AKUMS LIFESCIENCES LIMITED","EC Granted","EC",NA
"782",6,"SIA/PB/IND2/206464/2021","SEIAA/PB/IND/EC/08","Virat Life Sciences","VIRAT LIFE SCIENCES","EC Granted","EC",NA
"783",8,"SIA/PB/IND/66130/2021","","","Shree Cement Ltd.","WithdrawEC","EC",NA
"784",10,"SIA/PB/MIS/163830/2020","","Sarb Sukh Hotels","SARABJIT SINGH S/O GURBAX SINGH","WithdrawEC","EC",NA
"785",2,"SIA/PB/MIS/206597/2021","SEIAA/PB/MIS/EC/05","Group Housing Project namely “Noble CALLISTA” proposed at Plot No. 1, IT City, Sector-66B SAS Nagar Mohali (Punjab) by M/s NOBLE Dream Projects Pvt. Ltd.","M/S NOBLE DREAM PROJECTS PVT. LTD.","EC Granted","EC",NA
"786",3,"SIA/PB/IND/25954/2018","SEIAA/PB/IND/EC/11","M/s Shiva Castings Pvt. Ltd.","M/S SHIVA CASTINGS PVT. LTD.","EC Granted","EC",NA
"787",4,"SIA/PB/MIS/253518/2022","SEIAA/PB/MIS/2022/EC/05","Group Housing project namely “Sheesh Mahal Skyline” in pocket A of the already existing residential colony namely Sheesh Mahal on Dabwali road, Bhatinda, Punjab by M/s Sheesh Mahal Developers Ltd.","SHEESH MAHAL DEVELOPERS LIMITED","EC Granted","EC",NA
"788",6,"SIA/PB/MIS/153794/2020","SEIAA/PB/MIS/EC/2020/08","SUSHMA BELLEZA","SUKSHA DEVELOPERS PVT LIMITED","EC Granted","EC",NA
"789",7,"SIA/PB/IND/22600/2018","SEIAA/PB/IND/2019/EIA/09","Steel manufacturing unit for increasing the production capacity to 1000 TPD.","JOGINDRA CASTINGS PVT. LTD.","EC Granted","EC",NA
"790",9,"SIA/PB/IND/63190/2021","SEIAA/PB/IND/2022/EC/03","Proposed Steel manufacturing unit namely “M/s SG Metals and Steels India Pvt. Ltd.” at Village Shahpur, Khanna-Amloh Road, Tehsil Amloh, Mandi Gobindgarh, Distt. Fatehgarh Sahib, Punjab.","M/S SG METALS AND STEELS INDIA PVT. LTD.","EC Granted","EC",NA
"791",3,"SIA/PB/INFRA2/429960/2023","SEIAA/PB/MIS/2023/EC/16","Expansion of SUNTEC CITY by M/s.The India Co-op Housing building society LTD located at village Palheri (H.B. No. 173), Tehsil-Kharar and village Raihmanpur (H.B. No.172), Tehsil-Majri, District-SAS Nagar, New Chandigarh, Punjab","SUNTEC CITY BY M/S. THE INDIAN CO-OP HOUSE BUILDING SOCIETY LTD","EC Granted","EC",NA
"792",2,"SIA/PB/MIS/136535/2020","SEIAA/PB/MIS/EC/2020/05","carpe diem","CREDO ASSETS PRIVATE LIMITED","EC Granted","EC",NA
"793",6,"SIA/PB/MIS/253790/2022","SEIAA/PB/MIS/2022/EC(EXP)/03","Expansion of Warehouse Project (Agro and Non-Agro based)","M/S LUDHIANA LOGISTICS PARK LLP","EC Granted","EC",NA
"794",7,"SIA/PB/MIN/178189/2020","SEIAA/PB/MIN/EC/2020/29","Behak Gujjran Sand mining project","PRIME VISION INDUSTRIES PVT LTD","EC Granted","EC",NA
"795",5,"SIA/PB/MIN/149277/2020","SEIAA/PB/MIN/EC/2020/19","Chak Gariban Sandar Sand Mining Project at Village- Chak Gariban Sandar, Tehsil- Jalalabad, District-Fazilka","PRIME VISION INDUSTRIES PVT LTD","EC Granted","EC",NA
"796",9,"SIA/PB/MIN/148557/2020","SEIAA/PB/MIN/EC/2020/23","“Jevanwal Gravel Mine” Block No. –4, Hadbast No. –299, having total area  of 4.25hectare (Non- Forest), khasra no - 5//22/1(2-4),22/2(5-16),23(8-0),24(8-0)12//1(8-0),2(8-0),3(8-0),4(8-0),7(8-0),9(6-0)","M/S PRIME VISION INDUSTRIES PRIVATE LIMITED (MINE)","EC Granted","EC",NA
"797",3,"SIA/PB/NCP/90237/2019","SEIAA/PB/NCP/2021/EC/02","Group Housing Project “MUIRWOODS ECO-GLADES” in Residential Township (“MUIRWOODS ECOCITY”), New Chandigarh, District SAS Nagar (Mohali), Punjab by M/s. Altus Space Builders Pvt. Ltd.","M/S ALTUS SPACE BUILDERS PVT. LTD.","Delisted","EC",NA
"798",10,"SIA/PB/MIS/153867/2020","SEIAA/PB/MIS/EC/2020/11","AMAYRA LUXURY ONE","OMNI PACIFIC COLONIZERS (P) LTD","EC Granted","EC",NA
"799",4,"SIA/PB/IND3/245929/2021","SEIAA/PB/IND/2022/EC/01","Proposed API Manufacturing Unit ""M/s Valence Labs Private Limited' at village- Jansui, Tehsil- Rajpura, District- Patiala, Punjab","VALENCE LABS PRIVATE LIMITED","EC Granted","EC",NA
"800",1,"SIA/PB/MIN/421126/2023","SEIAA/PB/MIN/2023/EC/05","Proposed Sand Mining (boulder, gravel, sand) project as per approved DSR No. SEIAA/MS/2022/1318 with production capacity of 28471 TPA over an area of 4.70 ha on the agricultural bed/patta land located at Village- Aalowal, Tehsil Rupnagar, District Rupnagar, Punjab through XEN/DMO District Rupnagar Govt. of Punjab","Department of Irrigation","EC Granted","EC",NA
"801",2,"SIA/PB/NCP/63302/2017","SEIAA/PB/NCPEC/2017/6","ROYAL FAME II","MOTIA REAL ESTATE","EC Granted","EC",NA
"802",3,"SIA/PB/NCP/73356/2018","SEIAA/PB/NCP/EC/2018/05","Group Housing Project namely “Ambika Homes” located at Site No. 2, IT City, Sector 66-Beta, S.A.S. Nagar (Mohali), Punjab by M/s. Ambika Realcon Pvt. Ltd.","AMBIKA REALCON PRIVATE LIMITED","EC Granted","EC",NA
"803",4,"SIA/PB/MIN/42280/2016","","Mining of Brick Earth in Village by M/s Punjab Bricks","PUNJAB  BRICKS","Delisted","EC",NA
"804",4,"SIA/PB/MIN/35956/2015","","Mining of brick earth in an area of  1.77 hectares of total 2.4 hectares of land(upto a depth of 0.9 m only).Out of total 2.4 hectares of land in lease deed,0.62 hectares of land was excavated upto 3 feet till 29.7.2015(Date on which previous EC expi","SHIV SHAKTI BKO","Delisted","EC",NA
"805",5,"SIA/PB/MIN/49065/2016","","M/s. Arora & Co. BKO Village:- Khara  Tehsil Kotkapura Distt. Faridkot  (Punjab)","MS ARORA AND CO BKO","Delisted","EC",NA
"806",6,"SIA/PB/MIN/38168/2016","","SS BKO MINING SITE AT KOTKAPURA FARIDKOT","SS BKO KKP","Delisted","EC",NA
"807",7,"SIA/PB/MIN/446866/2023","SEIAA/PB/MIN/2023/EC/63","Marara Sand Mining Project over an extent of 1.60Ha.","Department of Irrigation","EC Granted","EC",NA
"808",8,"SIA/PB/MIN/33615/2015","","DIC-Sand mining project at village- kot karor kalan, firozpur","DIC PUNJAB","Delisted","EC",NA
"809",9,"SIA/PB/NCP/76175/2018","","Affordable group housing","RITESH PROPERTIES AND INDUSTRIES LIMITED","Delisted","EC",NA
"810",10,"SIA/PB/NCP/57431/2016","SEIAA/PB/NCP/BC/EC/2016/27","commercial project developed by Barnala builders","BARNALA BUILDERS","EC Granted","EC",NA
"811",1,"SIA/PB/MIN/40696/2016","","M/S SURINDER MOHAN & CO. MINING SITE AT AGWARD KASHMIRI, KOTKAPURA","SURINDER MOHAN AND COMPANY","Delisted","EC",NA
"812",2,"SIA/PB/NCP/81359/2018","","Expansion of Residential Project namely “Rajgadh  Estates Phase-II & Phase-II Ext.” at Village Birmi, Ludhiana, Punjab by M/s. Dev Arjuna Promoters & Developers (P) Ltd.","DEV ARJUNA PROMOTERS AND DEVELOPERS PVT LTD","Delisted","EC",NA
"813",3,"SIA/PB/MIN/40986/2016","","M/S ASHOK KUMAR BANSAL BKO MANSA TEHSIL AND DISTT. MANSA","ASHOK KUMAR BANSAL BKO","Delisted","EC",NA
"814",4,"SIA/PB/MIN/42321/2016","","ANIL AND CO VILLAGE KHUDAL KALAN TEHSIL BUDHLADA DISTT MANSA","ANIL KUMAR AND CO","Delisted","EC",NA
"815",5,"SIA/PB/MIN/61266/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/4","Heatewal Sand Mining Project","DIC LUDHIANA","EC Granted","EC",NA
"816",1,"SIA/PB/MIN/37489/2015","","BANSAL BROS BKO MINING SITE AT","BANSAL BROS BKO","Delisted","EC",NA
"817",2,"SIA/PB/MIN/60652/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/9","Boont Sand Mining Project","DIC LUDHIANA","EC Granted","EC",NA
"818",2,"SIA/PB/MIS/103833/2019","","HLP GALLERIA","KCB INFRA","Delisted","EC",NA
"819",2,"SIA/PB/MIS/256715/2022","SEIAA/PB/MIS/2022/EC(EXP)/04","PATIALA HEIGHTS","OM CONSTRUCTIONS","EC Granted","EC",NA
"820",1,"SIA/PB/MIN/438245/2023","SEIAA/PB/MIN/2023/EC/42","Kaila Sand Mining Project, Executive Engineer/Ferozepur, Drainage-Cum-Mining & Geology Division Water Resources Department, Ferozepur, Punjab","EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER GOLEWALA DRAINGE DIVISION","EC Granted","EC",NA
"821",2,"SIA/PB/MIN/38200/2016","","brick earth mining","LUDHIANA BRICK KILN OWNERS ASSOCIATION","Delisted","EC",NA
"822",3,"SIA/PB/NCP/16518/2016","SEIAA/PB/Bldg /23/2016","World Trade Centre Commercial project","WTC NOIDA DEVELOPMENT COMPANY PVT LTD","EC Granted","EC",NA
"823",4,"SIA/PB/INFRA2/434732/2023","SEIAA/PB/MIS/2023/EC/26","Proposed Residential Plotted Colony at Village: Lalton Kalan, Tehsil & District: Ludhiana, Punjab by M/s Eldeco Maksad Properties Limited.","ELDECO MAKSAD PROPERTIES LIMITED","EC Granted","EC",NA
"824",5,"SIA/PB/MIN/42507/2016","SEIAA/PB/SAND MINING/EC/2016/04","Sand Mining Project at Village-Dhandian","DIC PUNJAB","Rejection Letter Granted","EC",NA
"825",9,"SIA/PB/NCP/62520/2017","SEIAA/PB/NCP/EC/2017/2","UMBERA GREEN","UMBERA GROUP","EC Granted","EC",NA
"826",10,"SIA/PB/NCP/87900/2018","SEIAA/PB/NCP/EC/2019/01","UMBERA HOMEZ","UMBERA GROUP","EC Granted","EC",NA
"827",6,"SIA/PB/MIS/265451/2022","SEIAA/PB/MIS/2022/EC/17","Commercial Project “Mohali Citi Centre Walk” (5.69 acres) at Pocket No. 2, Block-E, Aerocity, SAS Nagar, Punjab by KLG Infra.","KLG INFRA","EC Granted","EC",NA
"828",1,"SIA/PB/IND2/31084/2017","","Expansion of Sugar Mill (7000 TCD to 12000 TCD) and Co-generation power plant 37MW","A B SUGARS LTD","WithdrawEC","EC",NA
"829",2,"SIA/PB/MIN/446727/2023","SEIAA/PB/MIN/2023/EC/65","Balarwal Sand Mining Project over an extent of 4.8Ha.","Department of Irrigation","WithdrawEC","EC",NA
"830",3,"SIA/PB/INFRA2/432965/2023","SEIAA/PB/MIS/2023/EC/19","THE SILICON COURTYARD","HI-TECH BUILDERS & PROMOTERS","EC Granted","EC",NA
"831",4,"SIA/PB/MIN/421105/2023","SEIAA/PB/MIN/2023/EC/06","Proposed Sand Mining (boulder, gravel, sand) as per approved DSR No. SEIAA/MS/2022/1318 with production capacity of 38871 TPA over an area of 4.98 ha on the agricultural bed/patta land located at Village- Majari, Tehsil Nangal, District Rupnagar, Punjab through XEN/DMO District Rupnagar Govt. of Punjab","Department of Irrigation","EC Granted","EC",NA
"832",5,"SIA/PB/NCP/85661/2018","SEIAA/PB/NCP/EC/2020/01","LA PRISMA","UNITED BUILDERS","EC Granted","EC",NA
"833",6,"SIA/PB/NCP/52475/2016","SEIAA/PB/NCP/BC/EC/2016/19","Commercial Project Food Court Site No. 1 & 2 at Sector-62, SAS Nagar (Mohali), Punjab By M/s. PP Buildwell Private Limited.","P P BUILDWELL PVT LTD","EC Granted","EC",NA
"834",7,"SIA/PB/MIN/41899/2016","","M/s Karam B.K.O.","KARAM BKO","Delisted","EC",NA
"835",8,"SIA/PB/MIN/59438/2016","","Mau Sahib Sand mining Project","GM CUM MINING OFFICER DIC PUNJAB","WithdrawEC","EC",NA
"836",7,"SIA/PB/NCP/64632/2017","","La Saison Hotels Chandigarh Pvt Limited","LA SAISON HOTELS CHANDIGARH PVT LTD","Delisted","EC",NA
"837",8,"SIA/PB/MIN/59475/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/28","Rampur Sand Mining project","GM CUM MINING OFFICER DIC PUNJAB","EC Granted","EC",NA
"838",9,"SIA/PB/INFRA2/446969/2023","SEIAA/PB/MIS/2023/EC/61","Jaina City Square","JAINA LAND DEVELOPERS","EC Granted","EC",NA
"839",10,"SIA/PB/MIN/74942/2018","SEIAA/PB/MIN/2018/EC/01","Rattangarh Sand Mining Project","TANVIR SINGH GANDHI","EC Granted","EC",NA
"840",5,"SIA/PB/NCP/34616/2015","SEIAA/PB/BLDGCONST/3","GBP CENTRUM","GUPTA BUILDERS AND PROMOTERS PVT LIMITED","EC Granted","EC",NA
"841",9,"SIA/PB/MIN/49256/2016","","M/s Radha Swami BKO","MS RADHA SWAMI  BKO","Delisted","EC",NA
"842",8,"SIA/PB/MIN/47951/2016","","Mining of Brick Earth in village Manjali khurd by M/S Dharam Brick Works","DHARAM BRICK WORKS","Delisted","EC",NA
"843",3,"SIA/PB/MIN/58918/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/7","Bhaini Paswal Sand Mining Project","BHAINI PASWAL SAND MINING PROJECT","EC Granted","EC",NA
"844",4,"SIA/PB/NCP/4973/2015","SEIAA/PB/EIA/Township/2016/1","HERO HOMES, LUDHIANA","HERO REALTY PVT LTD","EC Granted","EC",NA
"845",5,"SIA/PB/NCP/25837/2017","SEIAA/PB/NCP/NCP/EIA/2018/03","Integrated Township namely “Mohali Hills” at Sectors-98, 99, 105, 106, 108, 109 and 110, SAS Nagar, Mohali, Punjab by M/s. Emaar MGF Land Limited","EMAAR MGF LAND LTD","EC Granted","EC",NA
"846",6,"SIA/PB/IND/41774/2016","","MAHADEV BRICK KILN",".............","Delisted","EC",NA
"847",7,"SIA/PB/MIN/42219/2016","","malwa bricks","MALWA BRICKS","Delisted","EC",NA
"848",5,"SIA/PB/MIS/174962/2020","SEIAA/PB/MIS/EC/03","AGI Smart Homes","A G I INFRA LIMITED","EC Granted","EC",NA
"849",4,"SIA/PB/IND2/36349/2006","","Environment Clearance (EC) for additional 60 KLPD Grain based Ethanol Plant at the Existing 120 KLPD Grain Based distillery to make total distillation capacity of 180 KLPD and addition of 2.5 MW cogen","A B GRAIN SPIRITS PVT LTD","Delisted","EC",NA
"850",8,"SIA/PB/MIS/161556/2020","","Uptown Skylla","ARTIQUE INFRATECH","WithdrawEC","EC",NA
"851",9,"SIA/PB/IND/50002/2018","SEIAA/PB/IND/EC/2020/08","Expansion in the existing Steel Manufacturing unit namely ""M/s Samana Concast"" located in village Tooran, Amloh road, Mandi Gobindgarh, District- Fatehgarh Sahib, Punjab","M/S SAMANA CONCAST","EC Granted","EC",NA
"852",3,"SIA/PB/IND/69743/2021","SEIAA/PB/IND/2021/EC/24","Expansion in the existing Steel Manufacturing Unit ""M/s Maruti Alloys"" at Village- Dugri, Tehsil- Payal, District- Ludhiana, Punjab","EXPANSION IN THE EXISTING STEEL MANUFACTURING UNIT NAMELY ""M/S MARUTI ALLOYS""","EC Granted","EC",NA
"853",7,"SIA/PB/MIS/202330/2021","SEIAA/PB/MIS/EC/06","Judicial Court Complex and District Administrative Complex, Tarn Taran","PWD PUNJAB","EC Granted","EC",NA
"854",1,"SIA/PB/NCP/62397/2017","","HOMELAND HEIGHTS","HOMELAND BUILDWELL PVT LTD","Delisted","EC",NA
"855",2,"SIA/PB/NCP/4680/2015","","Hero Realty Pvt Ltd","HERO REALTY PVT LTD","Pending at PP due to eds","EC",NA
"856",3,"SIA/PB/MIN/415348/2023","SEIAA/PB/MIN/2023/EC/02","Behak Hasta Uttar/Ghurka Sand Mining Project by Executive Engineer Cum District Mining Officer, Drainage-Cum-Mining & Geology Division, Water Resources Department, Fazilka Division","EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER DRAINAGE CONST DIV FAZILKA","EC Granted","EC",NA
"857",2,"SIA/PB/MIN/149058/2020","SEIAA/PB/MIN/EC/2020/13","Sand Mining lease Located at Village Chak Badhai, Tehsil & District Ferozepur on the Agricultural Land having an area of  3.24 ha","PRIME VISION INDUSTRIES PVT LTD","EC Granted","EC",NA
"858",7,"SIA/PB/IND2/214088/2021","","Proposed Expansion in distillery unit from 120 KLPD to 192 KLPD ofalcohol (40KLPD RS/ENA and 152 KLPD of Ethanol) Village Sangat Kalan, Tehsil and District-Bathinda, Punjab by M/s. Om Sons Marketing Private Limited.","M/S OM SONS MARKETING PRIVATE LIMITED","Delisted","EC",NA
"859",2,"SIA/PB/MIS/105408/2019","SEIAA/PB/NCP/EC/2019/16","NORTH VIEW PARK","B B DEVELOPERS","EC Granted","EC",NA
"860",5,"SIA/PB/MIS/114401/2019","SEIAA/PB/NCP/Exp/2019/25","Expansion of Commercial Food Court Project ""Mohali Walk"" by PP Buildwell Pvt. Ltd.","M/S P.P. BUILDWELL PRIVATE LIMITED","EC Granted","EC",NA
"861",9,"SIA/PB/MIS/72631/2020","SEIAA/PB/MIS/2022/EC(EXP)/12","","MAYA ESTATE","EC Granted","EC",NA
"862",6,"SIA/PB/NCP/57309/2016","SEIAA/PB/NCP/EC/2017/13","BRAMPTON HEIGHTS","M/s Cornerstone Buildcon Private Limited","EC Granted","EC",NA
"863",7,"SIA/PB/MIN/49340/2016","","M/s Sohan Lal Galhotra & Sons BKO","MS SOHAN LAL GALHOTRA SONS BKO","Delisted","EC",NA
"864",1,"SIA/PB/NCP/61039/2016","SEIAA/PB/NCP/EC/2017/3","AURA AVENUE","AURA BUILDERS AND DEVELOPERS","EC Granted","EC",NA
"865",4,"SIA/PB/MIN/33991/2015","","KAUSHAL BROTHERS","KAUSHAL BROTHERS","WithdrawEC","EC",NA
"866",5,"SIA/PB/NCP/74998/2018","SEIAA/PB/NCP/EC/2018/11","SUSHMA PRESTINE","DREAMCITY REALTORS PVT LTD","WithdrawEC","EC",NA
"867",1,"SIA/PB/MIN/35771/2015","","Mining of Brick earth in Village  Khizrabad M/s MURARI LAL PIARA LAL BKO","MURARI LAL PIARA LAL BKO","Delisted","EC",NA
"868",2,"SIA/PB/MIN/36196/2015","","Mining of Brick Earth in Village Bhutta By M/S FINE BRICKS","FINE  BRICKS","Delisted","EC",NA
"869",4,"SIA/PB/INFRA2/440659/2023","SEIAA/PB/MIS/2023/EC/39","City OF Dreams 5","SBP SHINESTAR  PVT LTD","EC Granted","EC",NA
"870",5,"SIA/PB/NCP/71644/2017","SEIAA/PB/NCP/2017/EC/29","PUNJAB LEGISLATORS FLATS","PUNJAB LEGISLATURE CO OPERATIVE HOUSE BUILDING SOCIETY LTD","EC Granted","EC",NA
"871",10,"SIA/PB/NCP/52903/2016","SEIAA/PB/NCP/BC/EC/2016/26","Judicial Court Complex-cum-District Administrative Complex, Tarn Taran","PUBLIC WORKS DEPTT BUILDING AND ROADS","Delisted","EC",NA
